"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"1569",2024,"Hofstra","CAA",1,"30","Brian Hart","Jr","P",15,0,14.09,15.1,21,27,24,15,13,0,90,60,9,0,1,1,0,11,0,13,4,1,3,256,14,15,1,1,0,6,"5-10","R/R",574082,837,8260504,"http://stats.ncaa.org/players/8260504?year_stat_category_id=15081"
"1570",2024,"Hofstra","CAA",1,"54","Carlos Martinez","So","P",16,15,4.02,78.1,72,40,35,32,95,0,337,295,11,1,0,7,12,5,0,2,2,2,3,0,81,52,6,4,0,23,"6-2","R/R",574082,837,8264167,"http://stats.ncaa.org/players/8264167?year_stat_category_id=15081"
"1571",2024,"Hofstra","CAA",1,"4","Landon Friedman","So","P",3,0,24,3,3,8,8,9,4,0,23,13,0,0,0,1,2,1,0,5,5,0,0,80,1,4,0,0,0,0,"6-0","R/R",574082,837,8283189,"http://stats.ncaa.org/players/8283189?year_stat_category_id=15081"
"1572",2024,"Hofstra","CAA",1,"32","Michael O'Hanlon","Sr","P",15,15,5.85,92.1,92,64,60,26,81,0,403,355,23,1,1,15,5,11,0,0,0,8,3,0,95,94,7,4,0,12,"6-1","R/R",574082,837,8285840,"http://stats.ncaa.org/players/8285840?year_stat_category_id=15081"
"1573",2024,"Hofstra","CAA",1,"11","Steven Kaenzig","Sr","P",17,10,11.44,48,73,68,61,24,42,0,257,209,13,2,0,9,10,20,0,5,3,1,3,826,45,50,0,5,0,10,"5-11","R/R",574082,837,8282457,"http://stats.ncaa.org/players/8282457?year_stat_category_id=15081"
"1574",2024,"Hofstra","CAA",1,"10","Mike McKenna","Sr","C",25,0,3.89,39.1,29,18,17,24,44,0,172,144,9,0,0,2,7,2,1,21,10,0,2,579,29,43,1,2,11,12,"5-11","R/R",574082,837,8419982,"http://stats.ncaa.org/players/8419982?year_stat_category_id=15081"
"1575",2024,"Hofstra","CAA",1,"31","Matt Haggerty","Jr","P",13,0,17.36,14,25,27,27,14,15,0,85,62,7,1,0,3,1,5,0,12,6,1,3,316,11,15,0,3,0,7,"6-0","L/L",574082,837,8420002,"http://stats.ncaa.org/players/8420002?year_stat_category_id=15081"
"1576",2024,"Hofstra","CAA",1,"2","Michael Florides","Sr","INF",1,0,0,1,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,0,0,"6-0","R/R",574082,837,8419980,"http://stats.ncaa.org/players/8419980?year_stat_category_id=15081"
"1577",2024,"Hofstra","CAA",1,"7","Mike Sweeney","Fr","INF",4,0,9,4,4,4,4,6,1,0,20,13,2,0,0,0,2,1,0,3,2,0,0,84,5,3,0,0,0,0,"5-11","R/R",574082,837,8420081,"http://stats.ncaa.org/players/8420081?year_stat_category_id=15081"
"1578",2024,"Hofstra","CAA",1,"24","Tanner Sanderoff","Fr","P",14,6,10.66,25.1,26,35,30,28,26,0,140,102,3,0,0,9,11,8,0,11,9,1,1,536,18,30,2,2,0,9,"6-0","L/L",574082,837,8420102,"http://stats.ncaa.org/players/8420102?year_stat_category_id=15081"
"1579",2024,"Hofstra","CAA",1,"27","Joseph Curreri","Fr","P",13,3,9.19,15.2,21,19,16,13,21,0,84,65,5,1,0,3,3,1,0,7,4,1,4,327,17,8,0,1,1,8,"6-0","R/R",574082,837,8420106,"http://stats.ncaa.org/players/8420106?year_stat_category_id=15081"
"1580",2024,"Hofstra","CAA",1,"45","Nick Apollo","Fr","P",3,0,10.13,2.2,2,3,3,3,1,0,13,9,0,0,0,0,1,0,0,6,0,0,1,49,0,7,0,0,0,0,"6-2","R/R",574082,837,8420108,"http://stats.ncaa.org/players/8420108?year_stat_category_id=15081"
"1581",2024,"Hofstra","CAA",1,"29","Joseph Mennella","Fr","INF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574082,837,8420107,"http://stats.ncaa.org/players/8420107?year_stat_category_id=15081"
"1582",2024,"Hofstra","CAA",1,"9","Ryan McLaughlin","Fr","P",16,0,9.75,24,24,32,26,28,21,0,132,93,7,1,3,3,5,8,0,9,6,1,2,537,24,25,1,1,0,6,"6-3","R/R",574082,837,8420082,"http://stats.ncaa.org/players/8420082?year_stat_category_id=15081"
"1583",2024,"Holy Cross","Patriot",1,"30","Luke LeMond","Jr","P",15,1,3.52,30.2,26,16,12,15,25,0,138,110,8,2,0,1,2,4,2,16,12,4,5,469,31,33,3,0,4,5,"6-2","R/R",574083,838,8274807,"http://stats.ncaa.org/players/8274807?year_stat_category_id=15081"
"1584",2024,"Holy Cross","Patriot",1,"31","Augie Walters","Jr","P",13,0,15.75,12,28,27,21,11,7,0,83,64,3,2,1,2,2,5,1,7,3,0,3,238,11,18,1,2,1,4,"6-3","R/R",574083,838,8270586,"http://stats.ncaa.org/players/8270586?year_stat_category_id=15081"
"1585",2024,"Holy Cross","Patriot",1,"11","Payton Sutman","Sr","P",15,1,8.85,20.1,24,26,20,19,12,0,112,76,3,0,0,1,7,10,0,15,4,2,5,307,22,23,1,0,2,6,"6-3","R/R",574083,838,8269506,"http://stats.ncaa.org/players/8269506?year_stat_category_id=15081"
"1586",2024,"Holy Cross","Patriot",1,"23","Jake Needham","So","P",5,0,2.16,8.1,4,2,2,3,10,0,32,26,1,0,0,0,0,2,0,3,0,0,1,99,3,10,0,0,1,3,"6-3","R/R",574083,838,8265279,"http://stats.ncaa.org/players/8265279?year_stat_category_id=15081"
"1587",2024,"Holy Cross","Patriot",1,"25","Jaden Wywoda","So","P",13,10,5.46,59.1,84,43,36,16,41,0,284,255,16,3,0,3,4,8,0,2,1,2,3,787,68,59,4,5,2,18,"6-3","R/R",574083,838,8271198,"http://stats.ncaa.org/players/8271198?year_stat_category_id=15081"
"1588",2024,"Holy Cross","Patriot",1,"20","Danny Macchiarola","So","P",13,13,5.74,69,75,55,44,27,67,0,325,279,10,2,2,6,2,14,0,0,0,3,2,928,72,60,6,5,0,27,"6-2","L/R",574083,838,8283106,"http://stats.ncaa.org/players/8283106?year_stat_category_id=15081"
"1589",2024,"Holy Cross","Patriot",1,"13","Oliver Brown","So","P",5,1,11.57,7,10,9,9,6,2,0,37,28,1,0,0,1,0,1,1,10,4,0,2,159,10,8,0,1,0,0,"6-1","R/R",574083,838,8282267,"http://stats.ncaa.org/players/8282267?year_stat_category_id=15081"
"1590",2024,"Holy Cross","Patriot",1,"33","Sean Scanlon","Jr","P",2,2,7.2,5,7,4,4,2,5,0,26,22,1,0,0,1,0,2,0,0,0,0,0,90,3,7,0,0,0,3,"6-3","L/R",574083,838,8283705,"http://stats.ncaa.org/players/8283705?year_stat_category_id=15081"
"1591",2024,"Holy Cross","Patriot",1,"27","Nick Harnisch","Fr","P",20,0,5.94,36.1,41,26,24,18,17,0,169,146,9,0,0,9,1,2,0,16,5,1,2,392,37,51,2,0,3,8,"6-0","R/R",574083,838,8589412,"http://stats.ncaa.org/players/8589412?year_stat_category_id=15081"
"1592",2024,"Holy Cross","Patriot",1,"34","Dan Mateffy","Fr","P",16,7,6.35,34,45,31,24,27,29,0,176,137,7,1,0,9,3,7,0,6,2,2,3,531,18,46,1,5,0,6,"6-4","R/R",574083,838,8589417,"http://stats.ncaa.org/players/8589417?year_stat_category_id=15081"
"1593",2024,"Holy Cross","Patriot",1,"17","Thomas Skrobe","Fr","P",7,1,6.62,17.2,19,16,13,15,12,0,90,69,4,0,0,2,3,3,0,2,0,0,2,331,18,21,0,1,1,4,"5-10","R/R",574083,838,8589363,"http://stats.ncaa.org/players/8589363?year_stat_category_id=15081"
"1594",2024,"Holy Cross","Patriot",1,"26","Andrew Nesson","Fr","P",18,2,8.26,28.1,30,29,26,34,23,0,150,108,8,1,0,5,2,5,0,10,1,2,1,471,17,40,3,3,0,6,"6-0","R/R",574083,838,8589409,"http://stats.ncaa.org/players/8589409?year_stat_category_id=15081"
"1595",2024,"Holy Cross","Patriot",1,"36","Lion Gardiner","Fr","P",5,1,15.43,7,9,12,12,9,3,0,40,29,2,0,0,1,0,2,0,2,2,0,0,163,6,11,0,2,0,0,"5-10","R/R",574083,838,8589426,"http://stats.ncaa.org/players/8589426?year_stat_category_id=15081"
"1596",2024,"Holy Cross","Patriot",1,"40","Nick Fletcher","Sr","P",11,1,10.7,17.2,34,22,21,8,12,0,94,83,6,0,0,5,0,2,0,5,5,1,0,160,11,27,0,0,0,3,"6-2","R/R",574083,838,8681114,"http://stats.ncaa.org/players/8681114?year_stat_category_id=15081"
"1597",2024,"Holy Cross","Patriot",1,"14","Zach Wieder","Fr","INF",4,0,15.75,4,7,7,7,6,4,0,28,17,1,0,0,2,0,3,0,5,4,1,1,91,4,4,0,0,0,1,"6-2","B/R",574083,838,8589358,"http://stats.ncaa.org/players/8589358?year_stat_category_id=15081"
"1598",2024,"Holy Cross","Patriot",1,"24","Alex Bryant","Sr","P",13,13,5.32,67.2,70,41,40,37,73,0,313,267,14,2,3,7,6,5,1,0,0,3,1,869,51,74,5,3,0,27,"6-4","R/R",574083,838,8589338,"http://stats.ncaa.org/players/8589338?year_stat_category_id=15081"
"1599",2024,"Houston","Big 12",1,"24","Ryan Dollar","So","P",18,0,6.04,25.1,25,18,17,23,36,0,122,93,5,0,0,2,2,2,0,20,8,2,2,509,17,17,0,0,0,9,"6-3","R/R",574085,25354,8276211,"http://stats.ncaa.org/players/8276211?year_stat_category_id=15081"
"1600",2024,"Houston","Big 12",1,"23","Cade Citelli","Jr","P",15,5,3.29,41,31,17,15,12,52,0,170,152,6,0,0,4,5,3,0,8,2,2,1,692,26,42,4,2,0,10,"6-3","R/R",574085,25354,8262570,"http://stats.ncaa.org/players/8262570?year_stat_category_id=15081"
"1601",2024,"Houston","Big 12",1,"40","Brendan O'Donnell","Jr","P",19,0,5.82,17,18,12,11,18,21,0,87,66,1,0,0,2,2,1,2,19,10,1,1,320,14,15,0,0,0,3,"6-2","L/L",574085,25354,8265197,"http://stats.ncaa.org/players/8265197?year_stat_category_id=15081"
"1602",2024,"Houston","Big 12",1,"27","Paul Schmitz","So","P",15,0,8.62,15.2,19,15,15,21,20,0,86,63,2,0,0,2,1,1,1,15,2,1,0,309,10,15,1,3,0,7,"6-8","R/R",574085,25354,8283420,"http://stats.ncaa.org/players/8283420?year_stat_category_id=15081"
"1603",2024,"Houston","Big 12",1,"38","Owen Woodward","Sr","P",10,1,5.4,23.1,23,14,14,4,36,0,97,90,6,3,0,1,3,3,0,5,2,0,0,356,19,11,1,1,1,11,"6-3","R/R",574085,25354,8283567,"http://stats.ncaa.org/players/8283567?year_stat_category_id=15081"
"1604",2024,"Houston","Big 12",1,"35","Graysen Drezek","Jr","P",17,0,5.96,22.2,30,22,15,7,18,0,107,95,8,1,0,3,0,3,0,21,12,0,2,414,31,12,2,0,0,6,"6-3","R/R",574085,25354,8285976,"http://stats.ncaa.org/players/8285976?year_stat_category_id=15081"
"1605",2024,"Houston","Big 12",1,"44","Dan Wright","Jr","P",10,9,3.86,21,15,10,9,13,15,0,93,75,3,0,0,1,7,2,0,2,2,2,1,362,27,19,2,0,0,8,"6-9","L/R",574085,25354,8282510,"http://stats.ncaa.org/players/8282510?year_stat_category_id=15081"
"1606",2024,"Houston","Big 12",1,"30","Tim Williamson","Sr","P",8,0,16.2,6.2,15,13,12,5,7,0,41,35,3,1,0,1,4,1,0,5,3,0,0,138,9,3,0,0,1,5,"6-3","R/L",574085,25354,8491145,"http://stats.ncaa.org/players/8491145?year_stat_category_id=15081"
"1607",2024,"Houston","Big 12",1,"28","Michael Benzor","So","P",19,0,3.21,14,9,6,5,16,14,0,74,49,0,0,0,1,4,7,0,23,11,1,1,295,19,8,1,2,0,2,"6-4","L/L",574085,25354,8491143,"http://stats.ncaa.org/players/8491143?year_stat_category_id=15081"
"1608",2024,"Houston","Big 12",1,"8","Alex Solis","Fr","P",19,2,8.74,22.2,33,24,22,13,29,0,114,95,6,0,0,2,5,2,0,11,4,2,2,430,19,18,1,2,0,6,"6-1","R/R",574085,25354,8491180,"http://stats.ncaa.org/players/8491180?year_stat_category_id=15081"
"1609",2024,"Houston","Big 12",1,"26","Jose Torrealba","Sr","P",19,0,6.84,26.1,21,20,20,7,25,0,110,94,2,2,0,4,1,5,0,8,4,1,3,388,26,26,0,2,3,13,"5-8","L/L",574085,25354,0,NA
"1610",2024,"Houston","Big 12",1,"42","Chris Stuart","Jr","P",17,1,6.66,24.1,22,21,18,19,30,0,118,93,4,1,1,0,4,4,0,16,7,1,1,447,24,17,2,3,0,10,"6-1","L/L",574085,25354,8491151,"http://stats.ncaa.org/players/8491151?year_stat_category_id=15081"
"1611",2024,"Houston","Big 12",1,"20","Kyle LaCalamento","Sr","P",16,6,6.87,36.2,42,28,28,15,39,0,165,143,10,3,0,6,2,2,0,7,1,3,2,623,35,31,3,4,0,10,"6-2","L/L",574085,25354,8491133,"http://stats.ncaa.org/players/8491133?year_stat_category_id=15081"
"1612",2024,"Houston","Big 12",1,"25","Duncan Howard","Jr","P",8,7,5.16,29.2,37,17,17,4,27,0,129,123,3,1,0,2,0,1,0,0,0,0,1,430,36,25,2,2,0,5,"6-3","R/R",574085,25354,8491142,"http://stats.ncaa.org/players/8491142?year_stat_category_id=15081"
"1613",2024,"Houston","Big 12",1,"50","Richie Roman","Fr","P",8,2,7.36,11,15,10,9,11,12,0,58,47,5,0,0,1,5,0,0,1,0,0,0,234,14,6,2,0,0,4,"6-3","R/R",574085,25354,8491192,"http://stats.ncaa.org/players/8491192?year_stat_category_id=15081"
"1614",2024,"Houston","Big 12",1,"36","Diego Luzardo","Fr","P",16,0,4.41,16.1,15,8,8,13,17,0,75,57,2,0,0,1,4,3,0,20,4,1,1,319,17,9,2,1,1,9,"6-0","R/R",574085,25354,8491189,"http://stats.ncaa.org/players/8491189?year_stat_category_id=15081"
"1615",2024,"Houston","Big 12",1,"13","Justin Murray","Sr","UT",17,0,2.18,20.2,19,8,5,7,29,0,89,78,2,0,0,3,3,0,1,16,13,0,3,328,13,17,0,3,5,7,"6-0","R/R",574085,25354,8491131,"http://stats.ncaa.org/players/8491131?year_stat_category_id=15081"
"1616",2024,"Houston","Big 12",1,"4","Antoine Jean","Sr","P",14,14,5.97,63.1,81,47,42,29,67,0,300,263,18,3,1,11,8,1,1,0,0,5,2,0,64,51,3,3,0,18,"6-1","R/L",574085,25354,8491137,"http://stats.ncaa.org/players/8491137?year_stat_category_id=15081"
"1617",2024,"Houston","Big 12",1,"21","Jaxon Jelkin","Fr","P",7,7,3.41,34.1,28,16,13,10,46,0,146,129,4,1,0,1,2,5,0,0,0,1,1,592,27,27,0,0,0,10,"6-5","R/R",574085,25354,8491141,"http://stats.ncaa.org/players/8491141?year_stat_category_id=15081"
"1618",2024,"Houston Christian","Southland",1,"30","Zach Ryan","Sr","P",15,0,5.94,16.2,21,13,11,9,16,0,81,67,4,0,0,2,4,4,1,17,9,0,1,305,17,13,1,0,0,4,"6-1","R/R",574084,914,8259498,"http://stats.ncaa.org/players/8259498?year_stat_category_id=15081"
"1619",2024,"Houston Christian","Southland",1,"2","Baylor Baumann","So","P",13,1,5.79,42,46,33,27,29,27,0,207,164,6,1,0,6,3,8,0,14,3,2,4,779,52,36,0,2,0,8,"5-10","R/R",574084,914,8266884,"http://stats.ncaa.org/players/8266884?year_stat_category_id=15081"
"1620",2024,"Houston Christian","Southland",1,"50","Nolan Wilson","So","P",9,0,11.88,8.1,9,12,11,9,6,0,43,31,0,2,0,0,1,2,0,6,5,0,1,160,6,11,0,0,0,2,"6-0","R/R",574084,914,8272625,"http://stats.ncaa.org/players/8272625?year_stat_category_id=15081"
"1621",2024,"Houston Christian","Southland",1,"13","Jonathan Valdez","So","P",12,3,8.06,25.2,34,26,23,13,25,0,129,109,12,1,0,1,3,4,0,13,6,1,2,474,19,31,1,3,0,9,"5-11","R/R",574084,914,8277084,"http://stats.ncaa.org/players/8277084?year_stat_category_id=15081"
"1622",2024,"Houston Christian","Southland",1,"5","Cash McNicholas","Jr","P",2,0,45,1,1,5,5,2,2,0,9,4,0,0,0,0,2,3,0,4,4,0,0,37,1,0,1,0,0,1,"5-11","R/R",574084,914,8266653,"http://stats.ncaa.org/players/8266653?year_stat_category_id=15081"
"1623",2024,"Houston Christian","Southland",1,"1","Trent Baker","So","P",1,0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,"6-0","R/R",574084,914,8287690,"http://stats.ncaa.org/players/8287690?year_stat_category_id=15081"
"1624",2024,"Houston Christian","Southland",1,"14","Jack Hamilton","So","P",12,3,10.41,23.1,28,31,27,17,15,0,121,97,6,4,0,3,6,4,0,5,3,2,1,411,26,28,1,3,0,3,"6-0","R/R",574084,914,8278551,"http://stats.ncaa.org/players/8278551?year_stat_category_id=15081"
"1625",2024,"Houston Christian","Southland",1,"35","Rye Gunter","Sr","P",13,11,6.44,43.1,43,32,31,22,33,0,194,167,5,3,0,6,6,3,1,4,4,1,1,716,51,38,2,2,0,10,"6-5","R/R",574084,914,8278695,"http://stats.ncaa.org/players/8278695?year_stat_category_id=15081"
"1626",2024,"Houston Christian","Southland",1,"17","Brock Shoffner","Sr","P",14,0,8.03,12.1,12,13,11,9,6,0,61,46,5,1,0,0,1,3,1,17,11,1,2,227,15,12,0,1,0,1,"6-4","R/R",574084,914,8280088,"http://stats.ncaa.org/players/8280088?year_stat_category_id=15081"
"1627",2024,"Houston Christian","Southland",1,"22","Jarek Wells","Sr","P",15,1,12.09,22.1,36,33,30,22,22,0,132,105,3,1,0,2,7,4,0,20,13,0,1,447,23,18,0,0,2,5,"6-1","R/R",574084,914,8284979,"http://stats.ncaa.org/players/8284979?year_stat_category_id=15081"
"1628",2024,"Houston Christian","Southland",1,"38","Brayden GIlley","Fr","P",8,1,11.25,8,18,10,10,5,5,0,48,38,6,0,0,1,3,3,0,8,5,0,2,164,6,11,0,0,0,1,"6-4","R/R",574084,914,8585765,"http://stats.ncaa.org/players/8585765?year_stat_category_id=15081"
"1629",2024,"Houston Christian","Southland",1,"43","Parker Edwards","Sr","C",13,10,5.33,50.2,49,36,30,14,34,0,220,196,12,2,2,3,4,7,0,5,0,1,2,785,51,61,5,6,0,7,"6-5","R/R",574084,914,8585767,"http://stats.ncaa.org/players/8585767?year_stat_category_id=15081"
"1630",2024,"Houston Christian","Southland",1,"44","Dave Wilson","Sr","P",3,0,16.2,1.2,1,3,3,6,2,0,15,6,0,0,0,0,5,3,0,3,2,0,0,63,2,1,0,0,0,0,"6-0","R/R",574084,914,8585768,"http://stats.ncaa.org/players/8585768?year_stat_category_id=15081"
"1631",2024,"Houston Christian","Southland",1,"19","Jett Feltman","Jr","P",15,4,7.22,38.2,45,34,31,14,26,0,180,157,7,1,0,10,2,4,0,17,15,1,4,652,23,65,2,3,1,7,"6-3","R/R",574084,914,8585739,"http://stats.ncaa.org/players/8585739?year_stat_category_id=15081"
"1632",2024,"Houston Christian","Southland",1,"33","Ty Dagley","Fr","OF",11,1,11.45,11,19,16,14,12,12,0,64,49,4,1,0,3,1,0,0,10,8,1,2,246,10,11,0,1,0,3,"5-11","L/L",574084,914,8585761,"http://stats.ncaa.org/players/8585761?year_stat_category_id=15081"
"1633",2024,"Houston Christian","Southland",1,"51","Ethan Coronel","Fr","P",9,5,20.06,11.2,25,27,26,13,8,0,75,58,8,1,2,4,3,2,0,6,1,2,0,274,10,15,0,3,0,2,"6-0","R/R",574084,914,8585774,"http://stats.ncaa.org/players/8585774?year_stat_category_id=15081"
"1634",2024,"Houston Christian","Southland",1,"55","Christian  Diaz","Sr","P",14,0,4.67,17.1,18,11,9,7,15,0,81,66,4,0,0,1,0,4,0,22,9,2,2,298,14,21,0,0,2,5,"6-1","R/R",574084,914,8585775,"http://stats.ncaa.org/players/8585775?year_stat_category_id=15081"
"1635",2024,"Houston Christian","Southland",1,"18","James Kirkpatrick","Sr","P",8,3,18,11,16,22,22,19,9,0,65,44,1,0,0,4,3,1,0,2,1,0,1,276,9,11,0,2,0,5,"6-1","R/R",574084,914,8585734,"http://stats.ncaa.org/players/8585734?year_stat_category_id=15081"
"1636",2024,"Houston Christian","Southland",1,"21","Keevyn Goss","Fr","P",5,4,8.31,8.2,5,9,8,18,13,0,53,30,2,0,0,0,3,5,0,2,1,0,0,225,3,7,0,1,0,4,"6-2","L/L",574084,914,8585741,"http://stats.ncaa.org/players/8585741?year_stat_category_id=15081"
"1637",2024,"Houston Christian","Southland",1,"26","Mark Lopez","Jr","P",12,0,3.38,16,10,8,6,9,8,0,70,56,1,0,0,0,3,4,0,8,5,0,1,258,17,21,3,0,0,3,"5-10","R/R",574084,914,8585746,"http://stats.ncaa.org/players/8585746?year_stat_category_id=15081"
"1638",2024,"Houston Christian","Southland",1,"45","Cayden Maxwell","Fr","P",2,0,0,0,1,3,1,2,0,0,3,1,0,0,0,0,1,0,0,2,1,0,0,13,0,0,0,0,0,0,"6-0","R/R",574084,914,8585771,"http://stats.ncaa.org/players/8585771?year_stat_category_id=15081"
"1639",2024,"Houston Christian","Southland",1,"32","Nick Willard","Sr","P",16,2,6.39,31,32,29,22,27,35,0,152,117,8,0,1,3,4,2,0,14,9,4,2,610,27,25,2,4,1,11,"6-3","R/R",574084,914,8585757,"http://stats.ncaa.org/players/8585757?year_stat_category_id=15081"
"1640",2024,"Illinois","Big Ten",1,"20","Joe Glassey","Sr","P",24,0,4.93,34.2,32,22,19,8,34,0,142,128,8,0,1,6,1,4,0,24,11,0,2,539,27,35,1,1,9,13,"6-3","R/R",574087,827,8276960,"http://stats.ncaa.org/players/8276960?year_stat_category_id=15081"
"1641",2024,"Illinois","Big Ten",1,"19","Korey Bunselmeyer","Sr","P",21,0,4.44,26.1,30,19,13,13,16,0,125,104,6,0,0,2,1,3,0,14,9,5,0,458,34,23,3,0,1,7,"6-0","R/R",574087,827,8275356,"http://stats.ncaa.org/players/8275356?year_stat_category_id=15081"
"1642",2024,"Illinois","Big Ten",1,"15","Julius Sanchez","So","P",10,0,8.31,13,17,13,12,5,13,0,63,56,1,1,0,4,2,2,0,2,1,0,0,234,16,9,1,0,0,4,"6-0","R/R",574087,827,8263722,"http://stats.ncaa.org/players/8263722?year_stat_category_id=15081"
"1643",2024,"Illinois","Big Ten",1,"40","Ben Plumley","Jr","P",23,0,4.33,35.1,33,18,17,14,33,0,154,131,6,0,0,4,6,4,0,20,10,4,1,585,37,31,2,3,0,11,"6-2","R/R",574087,827,8265185,"http://stats.ncaa.org/players/8265185?year_stat_category_id=15081"
"1644",2024,"Illinois","Big Ten",1,"35","Logan Tabeling","Sr","P",6,4,8.35,18.1,13,17,17,17,24,0,88,67,5,0,0,2,4,3,0,0,0,1,0,390,14,16,0,3,0,7,"5-11","L/R",574087,827,8267752,"http://stats.ncaa.org/players/8267752?year_stat_category_id=15081"
"1645",2024,"Illinois","Big Ten",1,"39","Jack Crowder","Sr","P",16,16,4.88,90.1,72,54,49,38,80,0,392,332,20,0,0,16,14,14,0,0,0,1,7,0,84,100,8,2,0,24,"6-4","R/R",574087,827,8268577,"http://stats.ncaa.org/players/8268577?year_stat_category_id=15081"
"1646",2024,"Illinois","Big Ten",1,"16","Jake Swartz","So","P",14,9,7.5,42,56,40,35,17,37,0,199,172,12,0,0,15,0,8,0,5,5,1,1,717,34,45,2,3,1,8,"6-0","R/R",574087,827,8279506,"http://stats.ncaa.org/players/8279506?year_stat_category_id=15081"
"1647",2024,"Illinois","Big Ten",1,"12","Payton Hutchings","Sr","P",17,4,7.65,37.2,48,32,32,20,31,0,180,150,8,1,0,10,8,9,0,12,4,0,1,712,38,33,3,3,0,10,"6-0","L/L",574087,827,8287118,"http://stats.ncaa.org/players/8287118?year_stat_category_id=15081"
"1648",2024,"Illinois","Big Ten",1,"23","Reed Gannon","So","P",6,0,13.5,4,6,7,6,7,5,0,28,19,1,0,0,0,2,2,0,0,0,0,0,116,3,4,0,0,0,1,"6-3","R/L",574087,827,8418777,"http://stats.ncaa.org/players/8418777?year_stat_category_id=15081"
"1649",2024,"Illinois","Big Ten",1,"44","Sam Reed","So","P",11,7,9.93,29,35,33,32,16,32,0,142,121,9,0,1,11,2,4,0,4,3,0,1,521,16,37,1,2,0,6,"6-1","L/L",574087,827,8418782,"http://stats.ncaa.org/players/8418782?year_stat_category_id=15081"
"1650",2024,"Illinois","Big Ten",1,"31","Evan Clark","Jr","P",9,0,1.23,7.1,8,6,1,7,11,0,40,30,1,0,1,0,1,3,0,6,5,0,0,184,4,5,0,0,0,7,"6-0","L/L",574087,827,8418767,"http://stats.ncaa.org/players/8418767?year_stat_category_id=15081"
"1651",2024,"Illinois","Big Ten",1,"27","Cooper Omans","Sr","P",14,12,3.73,60.1,47,27,25,28,56,0,257,219,9,0,0,7,4,8,0,1,0,1,1,985,52,65,4,1,0,10,"5-10","L/L",574087,827,8418778,"http://stats.ncaa.org/players/8418778?year_stat_category_id=15081"
"1652",2024,"Illinois","Big Ten",1,"37","Jake Rons","Sr","P",23,2,6.6,30,29,25,22,19,22,0,137,112,6,0,0,7,5,2,0,8,4,2,2,490,29,33,4,1,2,6,"6-1","R/R",574087,827,8418781,"http://stats.ncaa.org/players/8418781?year_stat_category_id=15081"
"1653",2024,"Illinois","Big Ten",1,"41","Will Lavin","Sr","P",19,0,7.48,21.2,27,19,18,11,21,0,103,89,6,0,0,2,9,3,0,9,4,0,0,414,18,22,3,1,0,2,"5-11","R/R",574087,827,8418783,"http://stats.ncaa.org/players/8418783?year_stat_category_id=15081"
"1654",2024,"Illinois","Big Ten",1,"9","Regan Hall","Fr","P",16,2,5.58,40.1,34,26,25,20,35,0,175,141,10,0,0,3,1,9,0,11,5,4,1,665,33,44,3,1,2,5,"6-1","L/L",574087,827,8418811,"http://stats.ncaa.org/players/8418811?year_stat_category_id=15081"
"1655",2024,"Illinois St.","MVC",1,"36","Thomas Harper","So","P",18,5,8.86,41.2,65,42,41,20,37,0,206,176,11,1,0,9,1,5,0,5,0,2,3,668,39,37,3,1,0,12,"6-4","R/R",574086,884,8265306,"http://stats.ncaa.org/players/8265306?year_stat_category_id=15081"
"1656",2024,"Illinois St.","MVC",1,"41","MacCallan Conklin","Jr","P",7,0,5.4,5,10,3,3,3,5,0,26,22,2,0,0,0,1,1,0,11,4,0,0,70,6,1,0,0,0,1,"6-1","R/R",574086,884,8260683,"http://stats.ncaa.org/players/8260683?year_stat_category_id=15081"
"1657",2024,"Illinois St.","MVC",1,"26","Tyrelle Chadwick","So","P",15,13,8.49,58.1,69,59,55,34,49,1,282,231,14,1,0,9,5,11,0,2,2,1,5,924,59,59,3,7,0,9,"6-4","R/R",574086,884,8283385,"http://stats.ncaa.org/players/8283385?year_stat_category_id=15081"
"1658",2024,"Illinois St.","MVC",1,"39","Joey Wilmoth","So","P",6,0,5.06,5.1,8,3,3,4,3,0,28,24,2,0,0,1,1,0,0,7,2,0,0,90,6,7,0,0,0,1,"6-2","R/R",574086,884,8279814,"http://stats.ncaa.org/players/8279814?year_stat_category_id=15081"
"1659",2024,"Illinois St.","MVC",1,"22","Braden Roesch","Jr","P",20,0,6.38,24,19,19,17,24,23,0,118,85,2,0,0,1,4,7,1,19,9,1,1,469,19,24,0,3,0,8,"6-2","L/L",574086,884,8423136,"http://stats.ncaa.org/players/8423136?year_stat_category_id=15081"
