"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","IBB","RBI2out","Ht","B/T","team_id","conference_id","player_id","player_url"
"3455",2024,"Jackson St.","SWAC",1,"19","Jaelen Williams","Sr","UT",27,25,0.259,0.32,0.412,14,85,22,3,2,35,2,18,9,0,3,6,18,1,0,0,2,0,0,"6-2","R/R",574094,916,8282542,"http://stats.ncaa.org/players/8282542?year_stat_category_id=15080"
"3456",2024,"Jackson St.","SWAC",1,"30","Miles Thomas","So","UT",22,7,0.35,0.364,0.55,3,20,7,1,0,11,1,6,1,0,1,0,8,0,0,1,0,0,0,"6-2","R/R",574094,916,8280080,"http://stats.ncaa.org/players/8280080?year_stat_category_id=15080"
"3457",2024,"Jackson St.","SWAC",1,"3","Rodney Hibler Jr.","Sr","OF",55,55,0.335,0.46,0.519,66,212,71,14,5,110,5,37,44,7,2,3,53,2,6,4,34,0,0,"6-3","R/R",574094,916,8528237,"http://stats.ncaa.org/players/8528237?year_stat_category_id=15080"
"3458",2024,"Jackson St.","SWAC",1,"1","Joseph Eichelberger","Jr","OF",53,53,0.375,0.451,0.49,50,200,75,10,2,98,3,53,25,7,5,4,34,3,2,1,16,3,0,"5-9","R/R",574094,916,8587257,"http://stats.ncaa.org/players/8587257?year_stat_category_id=15080"
"3459",2024,"Jackson St.","SWAC",1,"26","Satchel  Greene","So","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574094,916,8587279,"http://stats.ncaa.org/players/8587279?year_stat_category_id=15080"
"3460",2024,"Jackson St.","SWAC",1,"12","Sebastian Cabeza","Jr","C",54,50,0.252,0.407,0.337,32,163,41,7,2,55,1,25,34,10,2,12,23,6,0,1,3,1,0,"5-9","R/R",574094,916,8587251,"http://stats.ncaa.org/players/8587251?year_stat_category_id=15080"
"3461",2024,"Jackson St.","SWAC",1,"6","Edward  Gregory Jr.","So","INF",18,10,0.214,0.324,0.214,8,28,6,0,0,6,0,3,5,0,1,1,4,0,1,0,6,0,0,"5-10","R/R",574094,916,8587296,"http://stats.ncaa.org/players/8587296?year_stat_category_id=15080"
"3462",2024,"Jackson St.","SWAC",1,"4","Jordan  McCladdie","Jr","OF",55,55,0.364,0.445,0.533,71,225,82,14,6,120,4,42,29,7,4,6,36,4,3,1,40,0,0,"6-0","L/L",574094,916,8587322,"http://stats.ncaa.org/players/8587322?year_stat_category_id=15080"
"3463",2024,"Jackson St.","SWAC",1,"7","Chance Pollard","Sr","OF",8,1,0.333,0.4,0.778,3,9,3,1,0,7,1,4,1,0,0,0,2,0,0,0,0,0,0,"5-9","R/R",574094,916,8587353,"http://stats.ncaa.org/players/8587353?year_stat_category_id=15080"
"3464",2024,"Jackson St.","SWAC",1,"18","Tyshon Patty","Fr","INF",14,8,0.263,0.44,0.263,8,19,5,0,0,5,0,3,5,1,0,1,3,0,0,0,3,0,0,"6-0","R/R",574094,916,8587377,"http://stats.ncaa.org/players/8587377?year_stat_category_id=15080"
"3465",2024,"Jackson St.","SWAC",1,"21","Lenny Montesano","Jr","INF",55,55,0.336,0.39,0.577,44,220,74,16,2,127,11,58,18,6,7,4,41,2,1,2,3,2,0,"6-4","R/R",574094,916,8587387,"http://stats.ncaa.org/players/8587387?year_stat_category_id=15080"
"3466",2024,"Jackson St.","SWAC",1,"23","Hederick Torres","Fr","C",6,4,0.125,0.429,0.125,4,8,1,0,0,1,0,3,3,2,1,1,2,0,0,0,0,0,0,"6-2","R/R",574094,916,8587407,"http://stats.ncaa.org/players/8587407?year_stat_category_id=15080"
"3467",2024,"Jackson St.","SWAC",1,"9","Hasan Standifer","Sr","P",28,19,0.232,0.295,0.261,10,69,16,2,0,18,0,11,7,0,2,2,15,3,2,0,4,0,0,"6-3","L/L",574094,916,8587328,"http://stats.ncaa.org/players/8587328?year_stat_category_id=15080"
"3468",2024,"Jackson St.","SWAC",1,"15","Garrett  VanDeventer","Sr","P",20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","L/L",574094,916,8587350,"http://stats.ncaa.org/players/8587350?year_stat_category_id=15080"
"3469",2024,"Jackson St.","SWAC",1,"31","Je-andrick Lourens","Jr","P",15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","L/L",574094,916,8587416,"http://stats.ncaa.org/players/8587416?year_stat_category_id=15080"
"3470",2024,"Jackson St.","SWAC",1,"8","Davione Hull","Sr","OF",21,19,0.29,0.393,0.42,13,69,20,6,0,29,1,14,7,6,2,1,16,1,0,2,5,0,0,"6-1","L/L",574094,916,8587367,"http://stats.ncaa.org/players/8587367?year_stat_category_id=15080"
"3471",2024,"Jackson St.","SWAC",1,"16","Shemar Harris","Fr","INF",29,15,0.375,0.438,0.411,13,56,21,2,0,23,0,9,5,2,1,4,2,0,0,1,1,0,0,"6-1","R/R",574094,916,8587382,"http://stats.ncaa.org/players/8587382?year_stat_category_id=15080"
"3472",2024,"Jackson St.","SWAC",1,"22","Isaiah Williams","Jr","P",20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/L",574094,916,8587398,"http://stats.ncaa.org/players/8587398?year_stat_category_id=15080"
"3473",2024,"Jackson St.","SWAC",1,"29","DeVante Wells","Fr","C",2,1,0.4,0.4,0.4,1,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,"6-0","R/R",574094,916,8587413,"http://stats.ncaa.org/players/8587413?year_stat_category_id=15080"
"3474",2024,"Jackson St.","SWAC",1,"35","CJ Lewis","Sr","P",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574094,916,8587422,"http://stats.ncaa.org/players/8587422?year_stat_category_id=15080"
"3475",2024,"Jackson St.","SWAC",1,"11","Robert Tate Jr.","Fr","INF",48,43,0.352,0.458,0.415,40,159,56,6,2,66,0,26,25,7,1,10,32,2,1,1,8,1,0,"6-2","R/R",574094,916,8587345,"http://stats.ncaa.org/players/8587345?year_stat_category_id=15080"
"3476",2024,"Jackson St.","SWAC",1,"24","Ledy Alvarez","So","INF",31,26,0.256,0.38,0.341,21,82,21,4,0,28,1,8,9,8,1,4,12,2,0,0,5,0,0,"5-10","R/R",574094,916,8587199,"http://stats.ncaa.org/players/8587199?year_stat_category_id=15080"
"3477",2024,"Jackson St.","SWAC",1,"0","Darrell Pender Jr.","Fr","OF",8,3,0.1,0.25,0.1,4,10,1,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,"5-6","R/R",574094,916,8587308,"http://stats.ncaa.org/players/8587308?year_stat_category_id=15080"
"3478",2024,"Jacksonville","ASUN",1,"24","Dakota Stone","So","P",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","R/L",574096,920,8269970,"http://stats.ncaa.org/players/8269970?year_stat_category_id=15080"
"3479",2024,"Jacksonville","ASUN",1,"28","Richard Long","Jr","UT",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574096,920,8271283,"http://stats.ncaa.org/players/8271283?year_stat_category_id=15080"
"3480",2024,"Jacksonville","ASUN",1,"31","Layton Perry","Jr","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574096,920,8268999,"http://stats.ncaa.org/players/8268999?year_stat_category_id=15080"
"3481",2024,"Jacksonville","ASUN",1,"6","Justin Nadeau","So","INF",30,29,0.395,0.482,0.521,36,119,47,8,2,62,1,28,14,7,1,1,24,1,1,0,11,1,0,"6-0","L/R",574096,920,8262136,"http://stats.ncaa.org/players/8262136?year_stat_category_id=15080"
"3482",2024,"Jacksonville","ASUN",1,"21","Divine Valle","So","P",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","R/R",574096,920,8269080,"http://stats.ncaa.org/players/8269080?year_stat_category_id=15080"
"3483",2024,"Jacksonville","ASUN",1,"9","Abdriel Delgado","Fr","OF",41,38,0.295,0.392,0.402,17,132,39,7,2,53,1,17,16,5,0,2,40,1,0,0,3,1,0,"5-11","L/L",574096,920,8275263,"http://stats.ncaa.org/players/8275263?year_stat_category_id=15080"
"3484",2024,"Jacksonville","ASUN",1,"33","Isaac Williams","Fr","P",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574096,920,8271821,"http://stats.ncaa.org/players/8271821?year_stat_category_id=15080"
"3485",2024,"Jacksonville","ASUN",1,"27","Scout Updike","So","P",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574096,920,8273027,"http://stats.ncaa.org/players/8273027?year_stat_category_id=15080"
"3486",2024,"Jacksonville","ASUN",1,"44","Blake Barquin","Jr","P",15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/R",574096,920,8259078,"http://stats.ncaa.org/players/8259078?year_stat_category_id=15080"
"3487",2024,"Jacksonville","ASUN",1,"15","Chandler Howard","So","C",42,28,0.347,0.456,0.568,32,118,41,9,1,67,5,38,22,4,3,0,24,4,0,0,0,1,0,"6-0","L/R",574096,920,8268460,"http://stats.ncaa.org/players/8268460?year_stat_category_id=15080"
"3488",2024,"Jacksonville","ASUN",1,"22","Blake Edmonds","So","OF",35,27,0.242,0.421,0.374,18,91,22,3,0,34,3,19,21,8,1,1,23,0,1,0,2,0,0,"5-10","L/R",574096,920,8268479,"http://stats.ncaa.org/players/8268479?year_stat_category_id=15080"
"3489",2024,"Jacksonville","ASUN",1,"7","Tommy Allman","Jr","P",19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574096,920,8273417,"http://stats.ncaa.org/players/8273417?year_stat_category_id=15080"
"3490",2024,"Jacksonville","ASUN",1,"29","Jack Carver","Sr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",574096,920,8274615,"http://stats.ncaa.org/players/8274615?year_stat_category_id=15080"
"3491",2024,"Jacksonville","ASUN",1,"20","Luke Blas","So","C",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"5-6","R/R",574096,920,8268666,"http://stats.ncaa.org/players/8268666?year_stat_category_id=15080"
"3492",2024,"Jacksonville","ASUN",1,"3","Clayton Hodges","So","OF",42,32,0.285,0.381,0.338,16,130,37,5,1,44,0,28,19,3,3,3,34,2,2,2,12,0,0,"5-10","R/R",574096,920,8261867,"http://stats.ncaa.org/players/8261867?year_stat_category_id=15080"
"3493",2024,"Jacksonville","ASUN",1,"18","Evan Chrest","So","P",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574096,920,8282093,"http://stats.ncaa.org/players/8282093?year_stat_category_id=15080"
"3494",2024,"Jacksonville","ASUN",1,"23","Blake Delamielleure","Sr","INF",2,2,0.167,0.5,0.167,3,6,1,0,0,1,0,0,3,1,0,0,3,0,0,0,1,0,0,"6-1","R/R",574096,920,8278562,"http://stats.ncaa.org/players/8278562?year_stat_category_id=15080"
"3495",2024,"Jacksonville","ASUN",1,"17","Aidan Kelley","So","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574096,920,8281083,"http://stats.ncaa.org/players/8281083?year_stat_category_id=15080"
"3496",2024,"Jacksonville","ASUN",1,"19","Chris Lotito","Jr","P",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574096,920,8286031,"http://stats.ncaa.org/players/8286031?year_stat_category_id=15080"
"3497",2024,"Jacksonville","ASUN",1,"30","Josh Steidl","Jr","INF",54,54,0.293,0.433,0.495,35,184,54,11,1,91,8,52,37,12,5,3,50,3,2,0,5,3,0,"6-0","L/R",574096,920,8286180,"http://stats.ncaa.org/players/8286180?year_stat_category_id=15080"
"3498",2024,"Jacksonville","ASUN",1,"40","Logan Jones","Jr","P",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","L/R",574096,920,8426871,"http://stats.ncaa.org/players/8426871?year_stat_category_id=15080"
"3499",2024,"Jacksonville","ASUN",1,"42","Conner Spelman","Fr","UT",31,26,0.172,0.274,0.204,10,93,16,3,0,19,0,9,11,2,0,2,37,1,0,0,0,0,0,"6-5","R/R",574096,920,8426872,"http://stats.ncaa.org/players/8426872?year_stat_category_id=15080"
"3500",2024,"Jacksonville","ASUN",1,"13","Garrett  Corbett","Fr","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","R/R",574096,920,8426846,"http://stats.ncaa.org/players/8426846?year_stat_category_id=15080"
"3501",2024,"Jacksonville","ASUN",1,"4","Tyrell Brewer","Sr","UT",36,36,0.313,0.471,0.405,37,131,41,4,1,53,2,23,34,5,0,0,28,3,2,1,17,1,0,"5-9","R/R",574096,920,8425821,"http://stats.ncaa.org/players/8425821?year_stat_category_id=15080"
"3502",2024,"Jacksonville","ASUN",1,"5","Cade Hentz","Fr","INF",46,46,0.245,0.344,0.311,33,151,37,6,2,47,0,31,22,4,6,5,20,3,0,1,4,0,0,"6-0","R/R",574096,920,8425835,"http://stats.ncaa.org/players/8425835?year_stat_category_id=15080"
"3503",2024,"Jacksonville","ASUN",1,"3","William Gale","Sr","OF",58,58,0.278,0.394,0.355,62,234,65,9,3,83,1,15,42,4,2,5,53,0,2,1,28,0,0,"5-9","R/R",574096,920,8425828,"http://stats.ncaa.org/players/8425828?year_stat_category_id=15080"
"3504",2024,"Jacksonville","ASUN",1,"16","Trent Kelly","Fr","INF",2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"6-2","R/R",574096,920,8426861,"http://stats.ncaa.org/players/8426861?year_stat_category_id=15080"
"3505",2024,"Jacksonville","ASUN",1,"26","Tanner Zellem","Fr","INF",21,15,0.143,0.306,0.286,6,49,7,0,2,14,1,6,11,1,1,0,24,0,1,0,1,0,0,"6-0","R/R",574096,920,8426866,"http://stats.ncaa.org/players/8426866?year_stat_category_id=15080"
"3506",2024,"Jacksonville","ASUN",1,"34","Tyler Hinrikus","Jr","INF",37,36,0.25,0.408,0.371,22,124,31,6,0,46,3,12,23,10,0,2,45,2,1,1,3,0,0,"6-2","R/R",574096,920,8426868,"http://stats.ncaa.org/players/8426868?year_stat_category_id=15080"
"3507",2024,"Jacksonville","ASUN",1,"38","Nick DeLisi","So","C",35,31,0.248,0.339,0.33,16,109,27,3,0,36,2,14,13,3,2,2,23,5,1,0,0,0,0,"5-11","R/R",574096,920,8426869,"http://stats.ncaa.org/players/8426869?year_stat_category_id=15080"
"3508",2024,"Jacksonville","ASUN",1,"39","Jeff Cisneros","Fr","INF",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-3","R/R",574096,920,8426870,"http://stats.ncaa.org/players/8426870?year_stat_category_id=15080"
"3509",2024,"Jacksonville","ASUN",1,"8","Jaden Bastian","Fr","OF",42,24,0.26,0.417,0.46,31,100,26,2,0,46,6,25,24,3,0,1,32,1,1,1,11,0,0,"5-10","R/R",574096,920,8426827,"http://stats.ncaa.org/players/8426827?year_stat_category_id=15080"
"3510",2024,"Jacksonville","ASUN",1,"32","Dylan Faulkner","Sr","P",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/L",574096,920,8426867,"http://stats.ncaa.org/players/8426867?year_stat_category_id=15080"
"3511",2024,"Jacksonville","ASUN",1,"10","Aidan Masters","Jr","INF",26,14,0.237,0.25,0.305,5,59,14,4,0,18,0,7,1,0,0,1,13,0,1,0,2,0,0,"6-2","R/R",574096,920,8426836,"http://stats.ncaa.org/players/8426836?year_stat_category_id=15080"
"3512",2024,"Jacksonville","ASUN",1,"12","Jackson Westmoreland","Fr","INF",25,18,0.182,0.28,0.227,5,66,12,0,0,15,1,8,9,0,0,2,20,0,0,0,0,0,0,"5-9","R/R",574096,920,8426838,"http://stats.ncaa.org/players/8426838?year_stat_category_id=15080"
"3513",2024,"Jacksonville","ASUN",1,"14","Peyton Prescott","Fr","UT",28,13,0.19,0.333,0.238,3,21,4,1,0,5,0,7,4,1,1,0,3,1,0,0,1,0,0,"6-0","R/R",574096,920,8426854,"http://stats.ncaa.org/players/8426854?year_stat_category_id=15080"
"3514",2024,"Jacksonville St.","CUSA",1,"20","Russell Derbyshire","Jr","P",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",574095,24312,8503411,"http://stats.ncaa.org/players/8503411?year_stat_category_id=15080"
"3515",2024,"Jacksonville St.","CUSA",1,"6","Logan  Walters","Jr","OF",46,45,0.258,0.356,0.46,31,163,42,12,0,75,7,29,16,11,4,1,53,3,3,1,11,0,0,"6-4","R/R",574095,24312,8503416,"http://stats.ncaa.org/players/8503416?year_stat_category_id=15080"
"3516",2024,"Jacksonville St.","CUSA",1,"15","Sam Silas","Fr","INF",38,33,0.271,0.406,0.299,14,107,29,3,0,32,0,15,16,9,1,6,27,2,2,0,0,0,0,"6-0","R/R",574095,24312,8526626,"http://stats.ncaa.org/players/8526626?year_stat_category_id=15080"
"3517",2024,"Jacksonville St.","CUSA",1,"16","Preston Soper","Jr","OF",8,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"6-2","L/R",574095,24312,8526638,"http://stats.ncaa.org/players/8526638?year_stat_category_id=15080"
"3518",2024,"Jacksonville St.","CUSA",1,"3","Bear Madliak","So","C",51,51,0.328,0.4,0.488,33,201,66,11,3,98,5,31,20,6,3,0,36,2,1,0,7,0,0,"5-9","R/R",574095,24312,8269068,"http://stats.ncaa.org/players/8269068?year_stat_category_id=15080"
"3519",2024,"Jacksonville St.","CUSA",1,"4","Bumo Burgreen","So","OF",5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"5-11","B/R",574095,24312,8263511,"http://stats.ncaa.org/players/8263511?year_stat_category_id=15080"
"3520",2024,"Jacksonville St.","CUSA",1,"7","Caleb Johnson","So","INF",52,52,0.282,0.376,0.516,50,213,60,18,1,110,10,37,21,11,0,1,78,0,3,1,14,0,0,"6-2","B/R",574095,24312,8264624,"http://stats.ncaa.org/players/8264624?year_stat_category_id=15080"
"3521",2024,"Jacksonville St.","CUSA",1,"33","Will Baker","So","P",16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/L",574095,24312,8269257,"http://stats.ncaa.org/players/8269257?year_stat_category_id=15080"
"3522",2024,"Jacksonville St.","CUSA",1,"51","Sam Maynard","Sr","P",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574095,24312,8275304,"http://stats.ncaa.org/players/8275304?year_stat_category_id=15080"
"3523",2024,"Jacksonville St.","CUSA",1,"38","Josh Sibley","So","P",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",574095,24312,8276528,"http://stats.ncaa.org/players/8276528?year_stat_category_id=15080"
"3524",2024,"Jacksonville St.","CUSA",1,"14","Kyle Chastine","Sr","P",18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","L/L",574095,24312,8275636,"http://stats.ncaa.org/players/8275636?year_stat_category_id=15080"
"3525",2024,"Jacksonville St.","CUSA",1,"2","Hank Smith","So","C",12,3,0.091,0.167,0.091,1,11,1,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,"5-10","R/R",574095,24312,8270931,"http://stats.ncaa.org/players/8270931?year_stat_category_id=15080"
"3526",2024,"Jacksonville St.","CUSA",1,"10","Derrick Jackson, Jr.","Sr","INF",51,51,0.241,0.332,0.533,36,199,48,13,0,106,15,49,20,8,2,0,54,9,0,0,4,0,0,"6-1","R/R",574095,24312,8273536,"http://stats.ncaa.org/players/8273536?year_stat_category_id=15080"
"3527",2024,"Jacksonville St.","CUSA",1,"1","Will Fincher","So","OF",48,42,0.209,0.337,0.328,19,134,28,9,2,44,1,14,24,3,2,4,54,1,1,0,20,0,0,"6-3","R/R",574095,24312,8265533,"http://stats.ncaa.org/players/8265533?year_stat_category_id=15080"
"3528",2024,"Jacksonville St.","CUSA",1,"8","Brennen Norton","Jr","INF",52,52,0.327,0.419,0.573,42,211,69,9,2,121,13,44,22,13,2,0,36,3,4,0,8,2,0,"5-9","R/R",574095,24312,8281808,"http://stats.ncaa.org/players/8281808?year_stat_category_id=15080"
"3529",2024,"Jacksonville St.","CUSA",1,"9","Michael Dallas","So","INF",28,17,0.163,0.323,0.184,6,49,8,1,0,9,0,4,8,4,1,2,22,0,0,0,3,0,0,"6-1","",574095,24312,8282051,"http://stats.ncaa.org/players/8282051?year_stat_category_id=15080"
"3530",2024,"Jacksonville St.","CUSA",1,"30","Kensky Thomas","So","OF",12,4,0.16,0.25,0.24,2,25,4,2,0,6,0,0,3,0,0,0,11,1,0,0,0,0,0,"5-11","R/R",574095,24312,8279845,"http://stats.ncaa.org/players/8279845?year_stat_category_id=15080"
"3531",2024,"Jacksonville St.","CUSA",1,"37","Austin Cornelius","Jr","P",17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",574095,24312,8281247,"http://stats.ncaa.org/players/8281247?year_stat_category_id=15080"
"3532",2024,"Jacksonville St.","CUSA",1,"12","Gabe Young","Fr","P",48,40,0.231,0.417,0.321,24,134,31,7,1,43,1,20,26,18,2,1,47,3,2,0,6,0,0,"6-0","L/L",574095,24312,8503420,"http://stats.ncaa.org/players/8503420?year_stat_category_id=15080"
"3533",2024,"Jacksonville St.","CUSA",1,"13","Drew Collins","Jr","OF",50,44,0.276,0.41,0.434,36,145,40,7,2,63,4,26,23,14,6,4,49,1,0,0,17,0,0,"6-2","L/R",574095,24312,8503423,"http://stats.ncaa.org/players/8503423?year_stat_category_id=15080"
"3534",2024,"Jacksonville St.","CUSA",1,"47","Jackson Sleeper","So","P",14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",574095,24312,8503410,"http://stats.ncaa.org/players/8503410?year_stat_category_id=15080"
"3535",2024,"Jacksonville St.","CUSA",1,"17","Ethan Patera","Fr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",574095,24312,8503408,"http://stats.ncaa.org/players/8503408?year_stat_category_id=15080"
"3536",2024,"Jacksonville St.","CUSA",1,"5","Hudson Walburn","Fr","C",30,18,0.192,0.306,0.425,15,73,14,2,0,31,5,14,10,2,0,0,23,2,2,0,1,0,0,"5-11","R/R",574095,24312,8503414,"http://stats.ncaa.org/players/8503414?year_stat_category_id=15080"
"3537",2024,"Jacksonville St.","CUSA",1,"22","Krayton Morse","Jr","C",12,2,0.063,0.211,0.063,0,16,1,0,0,1,0,0,3,0,0,1,4,0,0,0,0,0,0,"6-2","R/R",574095,24312,8526650,"http://stats.ncaa.org/players/8526650?year_stat_category_id=15080"
"3538",2024,"Jacksonville St.","CUSA",1,"23","Ryan Vermillion","Fr","P",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574095,24312,8526659,"http://stats.ncaa.org/players/8526659?year_stat_category_id=15080"
"3539",2024,"Jacksonville St.","CUSA",1,"25","Jack Hoppenjans","Jr","P",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",574095,24312,8526666,"http://stats.ncaa.org/players/8526666?year_stat_category_id=15080"
"3540",2024,"Jacksonville St.","CUSA",1,"27","Colin Woodham","Fr","P",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","L/L",574095,24312,8526668,"http://stats.ncaa.org/players/8526668?year_stat_category_id=15080"
"3541",2024,"Jacksonville St.","CUSA",1,"28","Ethan Adkison","Jr","P",16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","L/L",574095,24312,8526676,"http://stats.ncaa.org/players/8526676?year_stat_category_id=15080"
"3542",2024,"Jacksonville St.","CUSA",1,"40","David Hamilton","Fr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574095,24312,8526708,"http://stats.ncaa.org/players/8526708?year_stat_category_id=15080"
"3543",2024,"Jacksonville St.","CUSA",1,"32","Matthew Albritton","Jr","INF",21,11,0.147,0.388,0.147,3,34,5,0,0,5,0,4,13,1,1,0,16,1,0,0,1,0,0,"6-3","R/R",574095,24312,8526695,"http://stats.ncaa.org/players/8526695?year_stat_category_id=15080"
"3544",2024,"Jacksonville St.","CUSA",1,"34","Colby  Morse","Jr","INF",20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","R/R",574095,24312,8526701,"http://stats.ncaa.org/players/8526701?year_stat_category_id=15080"
"3545",2024,"Jacksonville St.","CUSA",1,"35","Evan Smallwood","Fr","P",7,0,0,0.2,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"5-11","R/R",574095,24312,8526702,"http://stats.ncaa.org/players/8526702?year_stat_category_id=15080"
"3546",2024,"Jacksonville St.","CUSA",1,"43","Austin Gast","Jr","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",574095,24312,8526709,"http://stats.ncaa.org/players/8526709?year_stat_category_id=15080"
"3547",2024,"Jacksonville St.","CUSA",1,"44","Drew  McCormick","Fr","P",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",574095,24312,8526710,"http://stats.ncaa.org/players/8526710?year_stat_category_id=15080"
"3548",2024,"Jacksonville St.","CUSA",1,"45","Foster McDonald","So","P",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","L/L",574095,24312,8526712,"http://stats.ncaa.org/players/8526712?year_stat_category_id=15080"
"3549",2024,"Jacksonville St.","CUSA",1,"31","Ethan Mallett","So","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574095,24312,8526683,"http://stats.ncaa.org/players/8526683?year_stat_category_id=15080"
"3550",2024,"James Madison","Sun Belt",1,"15","Sean Culkin","Sr","P",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","",574097,818,8274830,"http://stats.ncaa.org/players/8274830?year_stat_category_id=15080"
"3551",2024,"James Madison","Sun Belt",1,"11","Coleman Calabrese","Jr","INF",61,61,0.251,0.338,0.424,40,231,58,6,2,98,10,40,20,12,3,6,59,4,0,0,3,0,0,"6-2","",574097,818,8270053,"http://stats.ncaa.org/players/8270053?year_stat_category_id=15080"
