"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"7649",2021,"St. John's (NY)","Big East",1,"22","Matt Semon","Jr","P",9,3,6.18,27.2,21,25,19,17,25,0,128,104,5,0,0,3,5,3,1,3,1,2,2,222,25,32,1,1,0,6,NA,NA,509156,30184,6905862,"http://stats.ncaa.org/players/6905862?year_stat_category_id=14841"
"7650",2021,"St. John's (NY)","Big East",1,"24","Brian Hendry","Jr","P",8,8,5,36,41,27,20,19,32,0,170,142,9,1,1,0,0,2,0,0,0,6,1,308,35,37,2,3,0,9,NA,NA,509156,30184,6905863,"http://stats.ncaa.org/players/6905863?year_stat_category_id=14841"
"7651",2021,"St. John's (NY)","Big East",1,"33","Ethan Routzahn","Sr","P",16,0,1.19,22.2,11,7,3,10,30,0,89,77,2,0,0,0,2,1,0,12,8,0,1,174,26,9,2,1,6,6,NA,NA,509156,30184,6905865,"http://stats.ncaa.org/players/6905865?year_stat_category_id=14841"
"7652",2021,"St. John's (NY)","Big East",1,"23","Brian Morrell","Jr","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,6905866,"http://stats.ncaa.org/players/6905866?year_stat_category_id=14841"
"7653",2021,"St. John's (NY)","Big East",1,"18","Chris Conniff","Fr","ph/2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7127325,"http://stats.ncaa.org/players/7127325?year_stat_category_id=14841"
"7654",2021,"St. John's (NY)","Big East",1,"16","David Williams","So","1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7127283,"http://stats.ncaa.org/players/7127283?year_stat_category_id=14841"
"7655",2021,"St. John's (NY)","Big East",1,"3","Carson Bartels","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7127279,"http://stats.ncaa.org/players/7127279?year_stat_category_id=14841"
"7656",2021,"St. John's (NY)","Big East",1,"11","Mitchell Henshaw","Sr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7127280,"http://stats.ncaa.org/players/7127280?year_stat_category_id=14841"
"7657",2021,"St. John's (NY)","Big East",1,"14","Nick Mondak","Sr","P",11,11,1.92,65.2,63,19,14,18,74,0,279,254,11,0,0,2,5,2,0,0,0,4,1,497,48,68,4,3,0,15,NA,NA,509156,30184,7127281,"http://stats.ncaa.org/players/7127281?year_stat_category_id=14841"
"7658",2021,"St. John's (NY)","Big East",1,"32","Carlos Hidalgo","Fr","lf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7127327,"http://stats.ncaa.org/players/7127327?year_stat_category_id=14841"
"7659",2021,"St. John's (NY)","Big East",1,"10","Tim McHugh","Fr","pr/rf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509156,30184,7135887,"http://stats.ncaa.org/players/7135887?year_stat_category_id=14841"
"7660",2021,"St. John's (NY)","Big East",1,"29","Ben Adams","Fr","p",9,0,10.64,11,14,15,13,10,7,0,60,43,3,0,1,0,2,2,0,5,3,3,2,101,12,13,0,1,0,0,NA,NA,509156,30184,7135888,"http://stats.ncaa.org/players/7135888?year_stat_category_id=14841"
"7661",2021,"Stanford","Pac-12",1,"19","Henry Gargus","So","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906671,"http://stats.ncaa.org/players/6906671?year_stat_category_id=14841"
"7662",2021,"Stanford","Pac-12",1,"10","Adam Crampton","So","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906672,"http://stats.ncaa.org/players/6906672?year_stat_category_id=14841"
"7663",2021,"Stanford","Pac-12",1,"26","Quinn Mathews","So","P",18,14,6.07,66.2,63,51,45,33,60,0,299,254,12,2,0,9,5,8,0,4,1,3,1,0,64,65,5,2,0,17,NA,NA,509184,905,6906673,"http://stats.ncaa.org/players/6906673?year_stat_category_id=14841"
"7664",2021,"Stanford","Pac-12",1,"1","Owen Cobb","So","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906674,"http://stats.ncaa.org/players/6906674?year_stat_category_id=14841"
"7665",2021,"Stanford","Pac-12",1,"45","Max Meier","So","P",7,1,14.73,7.1,18,12,12,8,8,0,46,36,6,0,0,2,0,1,0,2,2,0,1,178,5,6,0,0,0,1,NA,NA,509184,905,6906675,"http://stats.ncaa.org/players/6906675?year_stat_category_id=14841"
"7666",2021,"Stanford","Pac-12",1,"25","Kody Huff","So","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906677,"http://stats.ncaa.org/players/6906677?year_stat_category_id=14841"
"7667",2021,"Stanford","Pac-12",1,"29","Cole Hinkelman","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906678,"http://stats.ncaa.org/players/6906678?year_stat_category_id=14841"
"7668",2021,"Stanford","Pac-12",1,"33","Brett Barrera","So","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906679,"http://stats.ncaa.org/players/6906679?year_stat_category_id=14841"
"7669",2021,"Stanford","Pac-12",1,"20","Brendan Beck","Sr","P",17,15,3.15,108.2,81,44,38,26,143,1,438,405,11,2,0,11,10,2,0,1,0,4,1,0,97,89,9,3,0,38,NA,NA,509184,905,6906682,"http://stats.ncaa.org/players/6906682?year_stat_category_id=14841"
"7670",2021,"Stanford","Pac-12",1,"44","Christian Robinson","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906683,"http://stats.ncaa.org/players/6906683?year_stat_category_id=14841"
"7671",2021,"Stanford","Pac-12",1,"7","Brock Jones","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906684,"http://stats.ncaa.org/players/6906684?year_stat_category_id=14841"
"7672",2021,"Stanford","Pac-12",1,"38","Nathan Fleischli","So","P",4,0,9.82,3.2,1,4,4,3,2,0,16,11,0,0,0,0,1,1,0,3,1,0,1,54,5,4,0,0,0,1,NA,NA,509184,905,6906685,"http://stats.ncaa.org/players/6906685?year_stat_category_id=14841"
"7673",2021,"Stanford","Pac-12",1,"42","Austin Weiermiller","Sr","P",22,0,6.29,24.1,29,21,17,12,24,0,114,96,5,0,0,4,1,4,0,29,8,0,2,448,10,35,2,0,0,6,NA,NA,509184,905,6906688,"http://stats.ncaa.org/players/6906688?year_stat_category_id=14841"
"7674",2021,"Stanford","Pac-12",1,"24","Nick Brueser","Sr","1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906689,"http://stats.ncaa.org/players/6906689?year_stat_category_id=14841"
"7675",2021,"Stanford","Pac-12",1,"21","Tim Tawa","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906692,"http://stats.ncaa.org/players/6906692?year_stat_category_id=14841"
"7676",2021,"Stanford","Pac-12",1,"39","Jacob Palisch","Sr","P",21,0,3.86,35,38,16,15,11,29,0,156,138,4,2,0,2,4,2,2,16,10,2,3,536,31,41,2,0,2,8,NA,NA,509184,905,6906693,"http://stats.ncaa.org/players/6906693?year_stat_category_id=14841"
"7677",2021,"Stanford","Pac-12",1,"5","Austin Kretzschmar","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906694,"http://stats.ncaa.org/players/6906694?year_stat_category_id=14841"
"7678",2021,"Stanford","Pac-12",1,"16","Vincent Martinez","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906695,"http://stats.ncaa.org/players/6906695?year_stat_category_id=14841"
"7679",2021,"Stanford","Pac-12",1,"13","Justin Moore","So","P",4,0,8.31,4.1,4,4,4,4,3,0,22,16,2,0,0,0,0,2,0,4,2,0,0,85,5,4,0,0,0,1,NA,NA,509184,905,6906696,"http://stats.ncaa.org/players/6906696?year_stat_category_id=14841"
"7680",2021,"Stanford","Pac-12",1,"28","Alex Williams","Jr","P",12,11,3.42,55.1,38,23,21,17,54,1,226,198,7,0,0,5,1,5,0,2,1,3,3,783,28,81,5,2,0,19,NA,NA,509184,905,6906699,"http://stats.ncaa.org/players/6906699?year_stat_category_id=14841"
"7681",2021,"Stanford","Pac-12",1,"15","Grant Burton","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,6906700,"http://stats.ncaa.org/players/6906700?year_stat_category_id=14841"
"7682",2021,"Stanford","Pac-12",1,"34","Ryan Bruno","Fr","P",6,1,15.75,4,2,7,7,14,5,0,29,13,0,0,0,0,1,1,0,0,0,0,1,133,2,5,0,1,0,0,NA,NA,509184,905,7106045,"http://stats.ncaa.org/players/7106045?year_stat_category_id=14841"
"7683",2021,"Stanford","Pac-12",1,"23","Joey Dixon","Fr","P",23,4,3.28,35.2,24,16,13,19,16,0,154,126,3,2,0,2,4,7,1,18,7,2,0,507,48,38,2,1,2,4,NA,NA,509184,905,7106046,"http://stats.ncaa.org/players/7106046?year_stat_category_id=14841"
"7684",2021,"Stanford","Pac-12",1,"37","Tommy O'Rourke","Fr","P",25,0,4.07,24.1,16,12,11,20,25,0,111,85,1,0,1,0,6,2,3,24,6,3,1,449,23,24,1,0,0,13,NA,NA,509184,905,7106049,"http://stats.ncaa.org/players/7106049?year_stat_category_id=14841"
"7685",2021,"Stanford","Pac-12",1,"43","Brandt Pancer","Fr","P",25,3,3.83,42.1,45,18,18,20,28,0,185,160,13,0,1,2,6,1,2,10,5,2,2,696,33,58,5,2,0,10,NA,NA,509184,905,7106050,"http://stats.ncaa.org/players/7106050?year_stat_category_id=14841"
"7686",2021,"Stanford","Pac-12",1,"14","Eddie Park","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,7106051,"http://stats.ncaa.org/players/7106051?year_stat_category_id=14841"
"7687",2021,"Stanford","Pac-12",1,"30","Zach Grech","Sr","P",31,1,3.62,49.2,42,23,20,12,34,0,209,182,9,0,0,1,4,12,1,17,7,2,0,743,61,43,5,5,13,7,NA,NA,509184,905,7106056,"http://stats.ncaa.org/players/7106056?year_stat_category_id=14841"
"7688",2021,"Stanford","Pac-12",1,"11","Alberto Rios","Fr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,7106052,"http://stats.ncaa.org/players/7106052?year_stat_category_id=14841"
"7689",2021,"Stanford","Pac-12",1,"2","Drew Bowser","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,7106043,"http://stats.ncaa.org/players/7106043?year_stat_category_id=14841"
"7690",2021,"Stanford","Pac-12",1,"49","Drew Dowd","Fr","P",19,6,6.99,37.1,48,30,29,20,37,0,179,146,11,1,0,7,5,9,0,10,4,3,1,739,32,36,2,1,0,9,NA,NA,509184,905,7106047,"http://stats.ncaa.org/players/7106047?year_stat_category_id=14841"
"7691",2021,"Stanford","Pac-12",1,"31","Carter Graham","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,7106048,"http://stats.ncaa.org/players/7106048?year_stat_category_id=14841"
"7692",2021,"Stanford","Pac-12",1,"12","Tommy Troy","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509184,905,7106053,"http://stats.ncaa.org/players/7106053?year_stat_category_id=14841"
"7693",2021,"Stanford","Pac-12",1,"36","Jonathan Worley","Sr","P",10,0,8.25,12,17,11,11,9,13,0,62,49,5,1,0,3,0,0,0,16,9,1,3,233,9,13,1,0,0,4,NA,NA,509184,905,7106059,"http://stats.ncaa.org/players/7106059?year_stat_category_id=14841"
"7694",2021,"Stetson","ASUN",1,"0","Banks Griffith","So","2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088698,"http://stats.ncaa.org/players/7088698?year_stat_category_id=14841"
"7695",2021,"Stetson","ASUN",1,"27","Jakob Bullard","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7107790,"http://stats.ncaa.org/players/7107790?year_stat_category_id=14841"
"7696",2021,"Stetson","ASUN",1,"38","Giovany Lorenzo","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906732,"http://stats.ncaa.org/players/6906732?year_stat_category_id=14841"
"7697",2021,"Stetson","ASUN",1,"31","Joshua Plummer","So","P",4,1,10.8,5,3,6,6,12,5,0,28,16,1,0,0,0,3,0,0,1,0,0,0,121,6,2,0,0,0,4,NA,NA,509186,920,6906734,"http://stats.ncaa.org/players/6906734?year_stat_category_id=14841"
"7698",2021,"Stetson","ASUN",1,"22","Nick Durgin","Fr","P",11,10,2.61,62,46,19,18,17,67,1,254,230,5,0,1,5,2,6,0,0,0,1,0,857,49,64,6,2,0,20,NA,NA,509186,920,6906738,"http://stats.ncaa.org/players/6906738?year_stat_category_id=14841"
"7699",2021,"Stetson","ASUN",1,"41","Garner Spoljaric","Jr","P",15,3,6.75,21.1,22,18,16,23,30,0,117,84,5,0,0,1,7,6,1,13,7,3,1,479,18,15,0,1,1,10,NA,NA,509186,920,6906739,"http://stats.ncaa.org/players/6906739?year_stat_category_id=14841"
"7700",2021,"Stetson","ASUN",1,"34","Christian Pregent","Fr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906740,"http://stats.ncaa.org/players/6906740?year_stat_category_id=14841"
"7701",2021,"Stetson","ASUN",1,"9","Nick Long","Jr","P",14,2,2.21,20.1,17,6,5,13,20,0,99,77,2,0,2,0,5,8,0,9,1,1,0,378,22,17,1,1,0,11,NA,NA,509186,920,6906741,"http://stats.ncaa.org/players/6906741?year_stat_category_id=14841"
"7702",2021,"Stetson","ASUN",1,"5","Connor Kehl","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906742,"http://stats.ncaa.org/players/6906742?year_stat_category_id=14841"
"7703",2021,"Stetson","ASUN",1,"24","Brandon Hylton","Fr","1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906749,"http://stats.ncaa.org/players/6906749?year_stat_category_id=14841"
"7704",2021,"Stetson","ASUN",1,"39","Gavin Sullivan","So","P",8,0,6.94,11.2,18,10,9,6,6,0,57,48,3,0,2,0,1,1,1,11,8,0,2,201,12,14,2,2,0,0,NA,NA,509186,920,6906750,"http://stats.ncaa.org/players/6906750?year_stat_category_id=14841"
"7705",2021,"Stetson","ASUN",1,"13","Kyle Ball","Jr","3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906753,"http://stats.ncaa.org/players/6906753?year_stat_category_id=14841"
"7706",2021,"Stetson","ASUN",1,"17","Austin Wood","Jr","P",2,0,0,2,0,0,0,4,2,0,10,6,0,0,0,0,0,0,0,0,0,0,0,44,2,2,0,0,0,1,NA,NA,509186,920,6906754,"http://stats.ncaa.org/players/6906754?year_stat_category_id=14841"
"7707",2021,"Stetson","ASUN",1,"10","Eric Foggo","Jr","1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906755,"http://stats.ncaa.org/players/6906755?year_stat_category_id=14841"
"7708",2021,"Stetson","ASUN",1,"1","Jake Murphy","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906756,"http://stats.ncaa.org/players/6906756?year_stat_category_id=14841"
"7709",2021,"Stetson","ASUN",1,"16","Chris Gonzalez","Jr","P",10,10,5.62,65.2,72,41,41,11,51,0,284,260,9,1,0,4,3,6,0,0,0,2,5,0,68,71,5,2,0,28,NA,NA,509186,920,6906757,"http://stats.ncaa.org/players/6906757?year_stat_category_id=14841"
"7710",2021,"Stetson","ASUN",1,"32","Nick Cardieri","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906758,"http://stats.ncaa.org/players/6906758?year_stat_category_id=14841"
"7711",2021,"Stetson","ASUN",1,"3","Danny Martin","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906759,"http://stats.ncaa.org/players/6906759?year_stat_category_id=14841"
"7712",2021,"Stetson","ASUN",1,"29","Austin Dilbert","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906763,"http://stats.ncaa.org/players/6906763?year_stat_category_id=14841"
"7713",2021,"Stetson","ASUN",1,"11","Nick DiPonzio","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,6906764,"http://stats.ncaa.org/players/6906764?year_stat_category_id=14841"
"7714",2021,"Stetson","ASUN",1,"40","Danny Garcia","So","P",20,2,4.12,39.1,39,19,18,10,35,0,172,156,10,2,0,5,2,6,0,15,7,0,0,605,28,49,3,2,7,12,NA,NA,509186,920,6906765,"http://stats.ncaa.org/players/6906765?year_stat_category_id=14841"
"7715",2021,"Stetson","ASUN",1,"28","Bret Neilan","So","P",14,8,6.08,40,43,29,27,14,26,0,177,158,10,1,1,5,3,0,0,10,1,2,3,505,34,57,1,3,0,9,NA,NA,509186,920,6906767,"http://stats.ncaa.org/players/6906767?year_stat_category_id=14841"
"7716",2021,"Stetson","ASUN",1,"49","Jonathan Velazquez","Fr","P",8,0,5,9,10,7,5,6,8,0,42,36,2,0,0,2,0,0,0,8,5,0,0,171,6,12,0,1,0,2,NA,NA,509186,920,7088750,"http://stats.ncaa.org/players/7088750?year_stat_category_id=14841"
"7717",2021,"Stetson","ASUN",1,"45","Jonathan Gonzalez","Fr","P",9,1,5,18,22,12,10,2,9,0,77,70,1,0,0,1,1,3,0,11,2,0,2,251,23,17,2,1,0,2,NA,NA,509186,920,7088751,"http://stats.ncaa.org/players/7088751?year_stat_category_id=14841"
"7718",2021,"Stetson","ASUN",1,"51","Dylan Brazil","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088753,"http://stats.ncaa.org/players/7088753?year_stat_category_id=14841"
"7719",2021,"Stetson","ASUN",1,"2","Jorge Arenas","Sr","SS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088723,"http://stats.ncaa.org/players/7088723?year_stat_category_id=14841"
"7720",2021,"Stetson","ASUN",1,"30","Nick Chiseri","So","P",12,0,8.44,10.2,10,11,10,10,17,0,54,38,1,0,0,2,0,1,0,17,5,3,2,162,5,9,0,2,0,6,NA,NA,509186,920,7088724,"http://stats.ncaa.org/players/7088724?year_stat_category_id=14841"
"7721",2021,"Stetson","ASUN",1,"7","Andrew MacNeil","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088725,"http://stats.ncaa.org/players/7088725?year_stat_category_id=14841"
"7722",2021,"Stetson","ASUN",1,"48","Austin Amaral","Fr","P",8,0,2.5,18,19,6,5,7,16,0,83,69,5,0,0,2,4,4,0,9,3,1,2,293,18,18,0,1,0,8,NA,NA,509186,920,7088749,"http://stats.ncaa.org/players/7088749?year_stat_category_id=14841"
"7723",2021,"Stetson","ASUN",1,"43","Jovan Gill","Fr","P",16,6,4.23,55.1,50,26,26,16,42,1,228,206,9,1,0,5,6,4,0,5,1,2,0,852,49,67,4,4,1,5,NA,NA,509186,920,7088748,"http://stats.ncaa.org/players/7088748?year_stat_category_id=14841"
"7724",2021,"Stetson","ASUN",1,"44","Cole Stallings","Fr","P",4,0,5.06,5.1,6,3,3,2,4,0,25,21,3,0,0,0,2,2,0,3,3,0,0,91,4,7,0,0,0,3,NA,NA,509186,920,7088729,"http://stats.ncaa.org/players/7088729?year_stat_category_id=14841"
"7725",2021,"Stetson","ASUN",1,"15","Hernen Sardinas","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088700,"http://stats.ncaa.org/players/7088700?year_stat_category_id=14841"
"7726",2021,"Stetson","ASUN",1,"8","Jackson Olson","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088701,"http://stats.ncaa.org/players/7088701?year_stat_category_id=14841"
"7727",2021,"Stetson","ASUN",1,"33","Anthony DeFabbia","Fr","P",16,6,5.06,42.2,41,26,24,26,40,1,194,162,4,1,1,6,3,3,1,12,8,1,2,682,54,28,2,1,0,14,NA,NA,509186,920,7088704,"http://stats.ncaa.org/players/7088704?year_stat_category_id=14841"
"7728",2021,"Stetson","ASUN",1,"36","Ryne Guida","Fr","1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088706,"http://stats.ncaa.org/players/7088706?year_stat_category_id=14841"
"7729",2021,"Stetson","ASUN",1,"42","Camden Traficante","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509186,920,7088707,"http://stats.ncaa.org/players/7088707?year_stat_category_id=14841"
"7730",2021,"Stony Brook","America East",1,"4","John LaRocca","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,7082709,"http://stats.ncaa.org/players/7082709?year_stat_category_id=14841"
"7731",2021,"Stony Brook","America East",1,"24","Derek Yalon","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906770,"http://stats.ncaa.org/players/6906770?year_stat_category_id=14841"
"7732",2021,"Stony Brook","America East",1,"6","Eric Foster","So","P",1,0,0,1,0,1,0,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,23,0,3,0,0,0,0,NA,NA,509187,845,6906771,"http://stats.ncaa.org/players/6906771?year_stat_category_id=14841"
"7733",2021,"Stony Brook","America East",1,"11","Mark Alday","So","P",3,0,7.71,2.1,1,4,2,8,3,0,19,9,0,0,0,0,3,2,1,0,0,0,0,81,2,2,0,0,0,0,NA,NA,509187,845,6906772,"http://stats.ncaa.org/players/6906772?year_stat_category_id=14841"
"7734",2021,"Stony Brook","America East",1,"13","Stanton Leuthner","So","SS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906773,"http://stats.ncaa.org/players/6906773?year_stat_category_id=14841"
"7735",2021,"Stony Brook","America East",1,"33","Josh O'Neill","So","P",6,0,9.49,12.1,13,13,13,7,12,0,57,47,4,0,0,2,3,1,0,3,0,1,1,187,10,13,0,0,0,5,NA,NA,509187,845,6906775,"http://stats.ncaa.org/players/6906775?year_stat_category_id=14841"
"7736",2021,"Stony Brook","America East",1,"45","John Tuccillo","Sr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906776,"http://stats.ncaa.org/players/6906776?year_stat_category_id=14841"
"7737",2021,"Stony Brook","America East",1,"37","Brian Morrisey","Sr","P",9,0,6.55,11,14,8,8,5,13,0,54,44,3,1,0,0,2,2,0,9,6,2,1,200,9,10,2,2,0,5,NA,NA,509187,845,6906779,"http://stats.ncaa.org/players/6906779?year_stat_category_id=14841"
"7738",2021,"Stony Brook","America East",1,"27","Brad Hipsley","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906782,"http://stats.ncaa.org/players/6906782?year_stat_category_id=14841"
"7739",2021,"Stony Brook","America East",1,"12","Evan Giordano","Jr","3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906783,"http://stats.ncaa.org/players/6906783?year_stat_category_id=14841"
"7740",2021,"Stony Brook","America East",1,"1","Nick DeGennaro","Jr","P",14,12,3.14,77.1,66,30,27,27,92,1,320,286,11,3,0,6,5,2,0,1,0,5,0,918,70,60,8,3,0,19,NA,NA,509187,845,6906784,"http://stats.ncaa.org/players/6906784?year_stat_category_id=14841"
"7741",2021,"Stony Brook","America East",1,"9","Johnny Decker","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509187,845,6906785,"http://stats.ncaa.org/players/6906785?year_stat_category_id=14841"
"7742",2021,"Stony Brook","America East",1,"34","Kyle Johnson","Jr","P",14,0,3.76,26.1,18,11,11,15,28,0,116,98,5,1,1,5,0,1,2,8,3,1,1,339,18,32,3,1,4,12,NA,NA,509187,845,6906786,"http://stats.ncaa.org/players/6906786?year_stat_category_id=14841"
