"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Virginia Tech","ACC",1,"19","Luke Craytor","Jr","P",2,0,0,3,2,0,0,0,5,0,12,11,1,0,0,0,0,1,0,0,0,0,0,43,1,3,0,0,1,3,"6-5","R/R",596438,821,9216504,"http://stats.ncaa.org/players/9216504?year_stat_category_id=15688"
2025,"Virginia Tech","ACC",1,"32","Marcel Kulik","Fr","P",1,0,0,1,1,1,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,"6-0","R/R",596438,821,9216528,"http://stats.ncaa.org/players/9216528?year_stat_category_id=15688"
2025,"Virginia Tech","ACC",1,"41","Brendan Yagesh","Jr","P",1,0,0,2,2,0,0,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,31,3,2,0,0,0,0,"6-3","L/L",596438,821,9216547,"http://stats.ncaa.org/players/9216547?year_stat_category_id=15688"
2025,"Virginia Tech","ACC",1,"51","Logan Eisenreich","Fr","P",1,1,0,4,1,0,0,3,4,0,16,13,0,0,0,0,0,0,0,0,0,0,0,66,3,4,1,0,0,2,"6-4","R/R",596438,821,9216562,"http://stats.ncaa.org/players/9216562?year_stat_category_id=15688"
2025,"Virginia Tech","ACC",1,"38","Jake Marciano","Fr","P",1,0,0,3,1,0,0,0,6,0,10,10,0,0,0,0,0,0,0,0,0,0,0,40,3,0,1,0,0,3,"6-3","L/L",596438,821,9216539,"http://stats.ncaa.org/players/9216539?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"35","Colin Trizuto","Jr","p",1,1,13.5,2,4,5,3,0,2,0,12,10,2,0,0,2,0,2,0,0,0,0,0,0,2,1,0,1,0,0,"-","",596440,846,9300169,"http://stats.ncaa.org/players/9300169?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"19","Heitaro Hayashi","Jr","p",1,1,22.5,2,4,5,5,1,2,0,11,10,1,0,0,3,2,0,0,0,0,0,0,0,1,3,0,1,0,0,"-","",596440,846,9300161,"http://stats.ncaa.org/players/9300161?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"48","Justin Roitman","Jr","p",1,0,18,2,6,5,4,1,3,0,14,13,2,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,"-","",596440,846,9300168,"http://stats.ncaa.org/players/9300168?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"40","William Grayson","Fr","p",1,0,0,0,1,4,4,3,0,0,4,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,"-","",596440,846,9300167,"http://stats.ncaa.org/players/9300167?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"27","Andrew Ravelo","Jr","p",1,0,7.71,2.1,1,2,2,1,2,0,9,8,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,"-","",596440,846,9300164,"http://stats.ncaa.org/players/9300164?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"21","Sam Bonilla","Jr","P",1,0,0,0,5,9,7,2,0,0,9,6,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,"6-2","R/R",596440,846,9300166,"http://stats.ncaa.org/players/9300166?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"12","A.J. Hiestand","Jr","p",1,0,7.36,3.2,7,3,3,0,2,0,18,17,3,0,0,0,0,1,0,2,2,0,0,0,3,5,0,0,0,1,"-","",596440,846,9300162,"http://stats.ncaa.org/players/9300162?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"21","Jake Toporek","Sr","P",1,0,4.5,4,4,2,2,0,2,0,16,16,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"6-1","B/L",596440,846,8887047,"http://stats.ncaa.org/players/8887047?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"39","Keith Davis","So","P",1,0,9,1,0,1,1,3,1,0,7,3,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,"6-2","L/L",596440,846,8889241,"http://stats.ncaa.org/players/8889241?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"46","Nate Garcia","Sr","P",1,0,0,1,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,"6-3","R/R",596440,846,8882111,"http://stats.ncaa.org/players/8882111?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"32","Zach Gorman","Sr","P",1,0,0,1,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"5-10","R/R",596440,846,8877478,"http://stats.ncaa.org/players/8877478?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"25","Christopher Collina","So","P",1,0,0,1.1,2,0,0,0,1,0,8,6,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0,0,0,0,"6-0","R/R",596440,846,8875468,"http://stats.ncaa.org/players/8875468?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"41","Griffin White","So","P",1,0,0,0,2,6,6,3,0,0,6,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"6-5","L/R",596440,846,8884744,"http://stats.ncaa.org/players/8884744?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"22","Connor Hayden","Sr","P",1,1,0,4,0,0,0,2,4,0,15,12,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,2,"6-2","R/R",596440,846,8894037,"http://stats.ncaa.org/players/8894037?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"20","Jason Masick","Jr","P",1,0,0,1,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,"6-2","R/R",596440,846,8898233,"http://stats.ncaa.org/players/8898233?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"18","Michael Cunningham","Sr","P",1,0,162,0.1,5,6,6,1,0,0,8,6,1,0,0,2,0,1,0,2,2,0,0,0,1,0,0,0,0,0,"5-9","R/R",596440,846,8893308,"http://stats.ncaa.org/players/8893308?year_stat_category_id=15688"
2025,"Wagner","NEC",1,"48","Vincent Corso","Sr","P",1,0,162,0.1,4,6,6,2,1,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",596440,846,9218962,"http://stats.ncaa.org/players/9218962?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"19","Troy Dressler","Fr","p",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,"-","",596441,821,9300443,"http://stats.ncaa.org/players/9300443?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"28","Rhys Bowie","Fr","p",1,0,18,1,1,2,2,2,1,0,6,3,0,0,0,0,2,0,0,0,0,0,1,25,1,1,0,0,0,0,"-","",596441,821,9299772,"http://stats.ncaa.org/players/9299772?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"35","Luke Billings","Fr","p",1,0,0,1,1,0,0,0,3,0,4,4,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,"-","",596441,821,9299776,"http://stats.ncaa.org/players/9299776?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"20","Haiden Leffew","So","P",2,0,13.5,1.1,4,4,2,2,3,0,11,9,0,0,0,1,0,0,0,0,0,0,0,55,0,1,0,0,0,0,"6-1","",596441,821,8883241,"http://stats.ncaa.org/players/8883241?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"42","Joe Ariola","Jr","P",1,1,3.86,2.1,4,2,1,4,3,0,15,11,2,0,0,0,2,0,0,0,0,0,0,68,1,3,0,0,0,1,"6-2","",596441,821,8874232,"http://stats.ncaa.org/players/8874232?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"2","Will Ray","Sr","P",3,0,0,3.1,1,0,0,1,5,0,13,12,0,0,0,0,0,0,0,5,2,0,0,45,3,2,0,0,0,1,"6-2","L/R",596441,821,8877284,"http://stats.ncaa.org/players/8877284?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"25","Josh Gunther","So","P",2,0,0,2.2,1,0,0,2,5,0,10,8,0,0,0,0,0,0,0,1,0,0,0,50,0,2,0,0,0,2,"5-11","",596441,821,8894612,"http://stats.ncaa.org/players/8894612?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"27","Luke Schmolke","Jr","P",2,0,3,3,2,2,1,2,5,0,14,9,1,0,0,0,0,1,0,2,0,2,0,57,2,2,0,0,0,1,"5-11","R/R",596441,821,8891596,"http://stats.ncaa.org/players/8891596?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"45","Dylan Zucker","So","P",1,0,0,1,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,"6-0","",596441,821,8896289,"http://stats.ncaa.org/players/8896289?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"17","Zach Johnston","Jr","P",2,0,0,2,1,0,0,0,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,1,"6-5","",596441,821,8890940,"http://stats.ncaa.org/players/8890940?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"4","Blake Morningstar","So","P",1,1,4.5,4,4,3,2,3,4,0,19,16,1,0,0,0,1,0,0,0,0,0,0,61,6,1,1,0,0,3,"6-4","R/R",596441,821,8901135,"http://stats.ncaa.org/players/8901135?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"46","Griffin Green","Sr","P",2,0,0,1.2,2,0,0,1,2,0,8,7,0,0,0,0,1,0,0,2,1,0,0,34,2,1,0,0,0,1,"6-4","R/R",596441,821,9218966,"http://stats.ncaa.org/players/9218966?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"29","Matt Bedford","Sr","P",2,1,2.08,4.1,6,3,1,2,8,0,22,19,0,0,0,0,0,1,0,3,0,0,0,66,3,1,1,1,0,2,"6-2","R/R",596441,821,9218967,"http://stats.ncaa.org/players/9218967?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"48","Logan Lunceford","Jr","P",1,1,0,4,1,0,0,2,7,0,16,14,0,0,0,0,0,0,0,0,0,0,0,76,0,5,1,0,0,2,"6-0","R/R",596441,821,9218970,"http://stats.ncaa.org/players/9218970?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"41","Nate Brittain","Fr","P",1,0,0,1,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,1,"6-4","R/R",596441,821,9218973,"http://stats.ncaa.org/players/9218973?year_stat_category_id=15688"
2025,"Wake Forest","ACC",1,"45","Matthew Dallas","Fr","P",1,1,0,4.1,1,0,0,2,9,0,17,14,1,0,0,0,0,0,0,0,0,0,0,81,3,0,1,0,0,4,"6-5","L/L",596441,821,9218974,"http://stats.ncaa.org/players/9218974?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"55","Tommy Brandenburg","Jr","P",1,1,5.4,5,5,3,3,1,2,0,20,16,2,0,0,1,0,2,0,0,0,1,0,84,6,4,0,1,0,1,"5-11","R/R",596443,827,8889404,"http://stats.ncaa.org/players/8889404?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"4","Sawyer Parkin","Sr","P",1,0,0,0.2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,"5-11","R/R",596443,827,8882222,"http://stats.ncaa.org/players/8882222?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"0","Isaac Yeager","Jr","P",1,0,3.38,2.2,2,1,1,1,3,0,13,11,1,0,1,0,0,1,0,2,0,0,0,0,3,2,1,0,0,1,"6-6","L/R",596443,827,8877414,"http://stats.ncaa.org/players/8877414?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"11","Jase Evangelista","So","P",1,0,6.75,1.1,2,1,1,0,2,0,8,7,1,0,0,0,0,1,0,0,0,0,0,29,1,1,0,0,0,1,"6-2","R/R",596443,827,8891314,"http://stats.ncaa.org/players/8891314?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"25","Reilly McAdams","Sr","P",1,1,3,3,2,1,1,6,6,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,"6-6","R/R",596443,827,8893707,"http://stats.ncaa.org/players/8893707?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"35","Peysen Sweeney","Jr","P",1,0,0,2.2,0,0,0,1,2,0,8,7,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,"6-5","L/R",596443,827,8900929,"http://stats.ncaa.org/players/8900929?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"32","Josh Emanuels","Sr","P",2,0,5.4,3.1,4,2,2,0,1,0,14,14,1,0,0,0,0,0,0,1,0,0,0,29,1,8,0,0,2,0,"6-3","R/R",596443,827,8901239,"http://stats.ncaa.org/players/8901239?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"13","Micah Bujacich","Fr","P",1,0,0,0,1,2,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",596443,827,9102354,"http://stats.ncaa.org/players/9102354?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"27","Justin Tims","Fr","P",1,0,0,0,5,7,6,1,0,0,7,6,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,"6-3","L/R",596443,827,9102392,"http://stats.ncaa.org/players/9102392?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"39","Jackson Thomas","Sr","P",1,0,0,3,0,0,0,2,4,0,12,8,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,1,"6-3","R/R",596443,827,9102527,"http://stats.ncaa.org/players/9102527?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"22","Max Banks","Sr","P",1,1,0,6,2,0,0,2,9,0,21,18,0,0,0,0,0,1,0,0,0,0,0,81,0,7,1,0,0,2,"6-4","R/R",596443,827,9102384,"http://stats.ncaa.org/players/9102384?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"31","Gunnar Nichols","Jr","P",1,0,7.71,2.1,2,2,2,3,2,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,"6-4","L/R",596443,827,9102451,"http://stats.ncaa.org/players/9102451?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"37","Bradley Gilbert","Fr","P",1,1,10.13,2.2,4,3,3,1,2,0,13,12,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,2,"6-0","L/R",596443,827,9102463,"http://stats.ncaa.org/players/9102463?year_stat_category_id=15688"
2025,"Washington","Big Ten",1,"40","Tommy Curran","Fr","P",1,0,40.5,0.2,4,3,3,1,0,0,6,5,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,"6-2","R/L",596443,827,9102493,"http://stats.ncaa.org/players/9102493?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"54","Rylan Haider","So","P",1,0,0,3,0,0,0,2,2,0,11,8,0,0,0,0,0,1,0,2,0,0,0,42,1,5,0,0,0,0,"6-2","R/R",596442,5486,8877312,"http://stats.ncaa.org/players/8877312?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"13","Nick Lewis","Fr","P",1,1,12.27,3.2,6,5,5,2,3,0,20,17,5,0,0,0,1,1,0,0,0,0,0,75,4,4,0,1,0,0,"6-0","L/L",596442,5486,8881683,"http://stats.ncaa.org/players/8881683?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"11","Jake Tedesco","Jr","P",1,0,9,3,5,3,3,2,5,0,15,13,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,"6-5","L/L",596442,5486,9115871,"http://stats.ncaa.org/players/9115871?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"36","Ingmar Hutzezon","Jr","P",2,0,54,1.1,6,9,8,5,1,0,18,11,2,1,0,0,2,2,0,3,3,0,0,70,1,2,0,0,0,0,"6-4","R/R",596442,5486,9115897,"http://stats.ncaa.org/players/9115897?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"21","Troy Shepard","Jr","P",1,0,0,3.2,3,1,0,0,3,0,14,13,0,0,0,0,0,0,0,0,0,0,1,59,3,5,0,0,0,1,"6-2","R/L",596442,5486,9115880,"http://stats.ncaa.org/players/9115880?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"25","Griffin Smith","Jr","P",1,1,0,5,3,0,0,2,4,0,18,16,0,0,0,0,0,0,0,0,0,0,0,70,2,7,0,0,0,0,"6-2","R/R",596442,5486,9115882,"http://stats.ncaa.org/players/9115882?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"42","Trevor Stowe","So","P",2,0,10.13,2.2,1,3,3,8,5,0,18,8,0,0,0,0,1,1,1,2,1,0,1,84,0,3,0,1,0,0,"6-1","R/R",596442,5486,9115900,"http://stats.ncaa.org/players/9115900?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"29","Jake Robinson","So","P",1,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"6-2","L/L",596442,5486,9115889,"http://stats.ncaa.org/players/9115889?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"32","Luke Meyers","Jr","P",1,1,3.6,5,4,2,2,1,3,0,20,18,2,0,0,1,0,1,0,0,0,0,0,0,7,4,0,0,0,0,"6-1","R/R",596442,5486,9115895,"http://stats.ncaa.org/players/9115895?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"10","Miles Chandler","Fr","P",1,0,45,1,5,5,5,2,1,0,9,7,1,0,0,1,0,0,0,0,0,0,0,33,1,0,0,0,0,0,"6-3","R/R",596442,5486,9115867,"http://stats.ncaa.org/players/9115867?year_stat_category_id=15688"
2025,"Washington St.","Mountain West",1,"41","Bryce Chambers","Jr","P",2,0,40.5,1.1,4,6,6,3,1,0,12,9,0,0,0,1,0,0,0,1,0,0,0,52,2,1,0,1,0,0,"6-0","R/R",596442,5486,9115899,"http://stats.ncaa.org/players/9115899?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"29","Dosie Drakeford","Sr","P",1,0,27,1,3,3,3,2,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,"6-1","",596947,920,9297222,"http://stats.ncaa.org/players/9297222?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"22","Brendan Parks","Sr","P",1,0,3,3,3,2,1,1,5,0,14,13,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,3,"6-4","L/L",596947,920,8884202,"http://stats.ncaa.org/players/8884202?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"16","Davis Williams","So","P",1,0,18,1,3,2,2,0,2,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"-","",596947,920,9114525,"http://stats.ncaa.org/players/9114525?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"25","Gavin Mask","Jr","P",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,"-","",596947,920,9114561,"http://stats.ncaa.org/players/9114561?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"35","Bryan Gomez","Jr","P",1,0,27,1,3,4,3,1,0,0,8,5,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0,0,0,0,"-","",596947,920,9114607,"http://stats.ncaa.org/players/9114607?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"28","Will Dean","Sr","P",1,0,54,1,6,6,6,1,2,0,10,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"-","",596947,920,8885649,"http://stats.ncaa.org/players/8885649?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"15","Seth Dudley","Sr","P",1,1,15.75,4,8,7,7,1,6,0,20,18,3,1,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,4,"-","",596947,920,8885674,"http://stats.ncaa.org/players/8885674?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"32","Sam Cole","Jr","P",1,1,1.8,5,4,1,1,2,3,0,22,17,2,0,0,0,2,2,0,0,0,0,1,0,3,8,0,0,0,1,"-","",596947,920,9114585,"http://stats.ncaa.org/players/9114585?year_stat_category_id=15688"
2025,"West Ga.","ASUN",1,"24","Lane Pearson","Sr","P",1,1,1.5,6,4,1,1,1,7,0,23,22,0,0,0,1,0,0,0,0,0,0,0,0,2,9,1,0,0,2,"-","",596947,920,8891401,"http://stats.ncaa.org/players/8891401?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"10","Chase Meyer","So","P",1,0,0,1,2,0,0,1,2,0,6,5,1,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,0,1,"6-2","R/R",596444,25354,8880699,"http://stats.ncaa.org/players/8880699?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"21","Cole Fehrman","Jr","P",1,0,0,0.1,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,8,0,0,0,0,0,0,"6-3","R/L",596444,25354,8874882,"http://stats.ncaa.org/players/8874882?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"20","Luke Lyman","Jr","P",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"6-5","R/R",596444,25354,8889450,"http://stats.ncaa.org/players/8889450?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"43","Robby Porco","Jr","P",1,1,2.45,3.2,2,2,1,2,4,0,17,14,0,0,1,1,0,1,0,0,0,0,0,72,3,4,0,0,0,1,"6-8","R/R",596444,25354,8881483,"http://stats.ncaa.org/players/8881483?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"35","Gavin Van Kempen","Jr","P",1,1,2.25,4,3,1,1,2,6,0,18,15,1,0,0,1,1,1,1,0,0,0,0,72,3,3,1,0,0,1,"6-6","R/R",596444,25354,8882457,"http://stats.ncaa.org/players/8882457?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"40","Carson Estridge","Jr","P",1,0,0,4.2,3,0,0,0,4,0,17,17,0,0,0,0,0,0,0,2,0,0,0,47,3,6,1,0,0,1,"6-7","L/R",596444,25354,8898517,"http://stats.ncaa.org/players/8898517?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"46","Mac Stiffler","Fr","P",1,0,27,0.1,1,1,1,1,1,0,3,2,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,"6-7","R/R",596444,25354,9214828,"http://stats.ncaa.org/players/9214828?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"67","Jack Kartsonas","Sr","P",1,0,5.4,1.2,2,1,1,0,3,0,7,7,0,0,0,1,0,0,0,3,0,0,0,31,1,1,0,0,0,1,"6-3","R/R",596444,25354,9214846,"http://stats.ncaa.org/players/9214846?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"29","Reese Bassinger","Jr","P",2,0,0,3.1,1,0,0,1,4,0,11,10,0,0,0,0,0,0,0,3,0,0,0,36,3,2,0,0,2,4,"6-1","R/R",596444,25354,9214655,"http://stats.ncaa.org/players/9214655?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"88","Bryson Hoff","Fr","P",1,0,27,0.1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,"6-2","R/R",596444,25354,9214854,"http://stats.ncaa.org/players/9214854?year_stat_category_id=15688"
2025,"West Virginia","Big 12",1,"54","Griffin Kirn","Sr","P",1,1,1.59,5.2,1,1,1,3,5,0,20,16,0,0,0,0,0,0,0,0,0,0,1,78,3,8,1,0,0,2,"6-3","L/L",596444,25354,9214834,"http://stats.ncaa.org/players/9214834?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"31","Davis Wright","Jr","P",1,1,5.4,3.1,1,2,2,2,5,0,14,11,1,0,0,0,1,0,0,0,0,0,1,54,3,2,0,0,0,2,"5-10","L/L",596445,912,9296244,"http://stats.ncaa.org/players/9296244?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"18","Carter Burnette","Fr","P",2,0,4.5,2,0,1,1,3,3,0,10,6,0,0,0,0,1,1,0,0,0,0,0,32,3,0,0,0,0,2,"6-4","R/R",596445,912,9296241,"http://stats.ncaa.org/players/9296241?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"41","Jacob Arnberger","Fr","P",1,0,12,3,4,4,4,2,2,0,15,13,2,0,0,1,0,0,0,0,0,0,0,65,0,7,0,0,0,1,"5-10","L/L",596445,912,9296254,"http://stats.ncaa.org/players/9296254?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"30","Gavin Maines","Fr","P",1,0,0,1,2,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6-0","L/L",596445,912,9296243,"http://stats.ncaa.org/players/9296243?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"48","John Lobs","Fr","P",1,0,0,1,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"6-3","R/R",596445,912,9296266,"http://stats.ncaa.org/players/9296266?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"10","Maret Drye","Sr","P",1,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,"6-1","R/R",596445,912,8886855,"http://stats.ncaa.org/players/8886855?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"12","Ryan White","Jr","P",1,0,0,1,0,0,0,1,1,0,6,3,0,0,0,0,0,2,0,2,2,0,0,23,2,0,0,0,0,0,"5-9","L/L",596445,912,8880887,"http://stats.ncaa.org/players/8880887?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"9","Kaden Fuller","Fr","P",1,0,18,1,1,2,2,1,3,0,5,4,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,"6-1","R/R",596445,912,8887994,"http://stats.ncaa.org/players/8887994?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"32","Griffin Guinther","So","P",2,0,0,1.1,0,0,0,0,2,0,5,4,0,0,0,0,0,1,0,3,0,0,0,15,0,2,0,0,0,0,"6-0","R/R",596445,912,8882308,"http://stats.ncaa.org/players/8882308?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"25","Cannon Pickell","Sr","P",1,0,27,0.1,0,1,1,3,1,0,5,1,0,0,0,0,1,1,0,0,0,0,0,30,0,0,0,0,0,0,"6-2","R/R",596445,912,8884628,"http://stats.ncaa.org/players/8884628?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"33","Owen Austin","Jr","P",2,0,5.4,1.2,3,5,1,1,3,0,11,8,1,0,0,1,0,1,0,0,0,0,1,13,0,2,0,0,0,2,"6-0","L/L",596445,912,9296245,"http://stats.ncaa.org/players/9296245?year_stat_category_id=15688"
2025,"Western Caro.","SoCon",1,"44","Brandon Langley","Jr","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"6-6","R/R",596445,912,9296261,"http://stats.ncaa.org/players/9296261?year_stat_category_id=15688"
