"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Hampden-Sydney","ODAC",3,"7","Alex Fitz-Hugh","Jr","P",1,0,3,3,3,1,1,1,6,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,"-","R/R",597292,903,8878849,"http://stats.ncaa.org/players/8878849"
2025,"Hampden-Sydney","ODAC",3,"11","Gavin Gregory","Sr","P",1,0,2.45,3.2,5,1,1,1,5,0,17,16,1,0,0,0,0,0,0,0,0,0,0,52,5,1,0,0,0,2,"-","L/R",597292,903,8877069,"http://stats.ncaa.org/players/8877069"
2025,"Hampden-Sydney","ODAC",3,"12","Sterling Austin","Jr","P",1,1,6,6,7,4,4,0,5,0,25,23,3,0,0,0,0,0,0,0,0,0,2,0,6,6,1,0,0,1,"-","R/R",597292,903,8893297,"http://stats.ncaa.org/players/8893297"
2025,"Hanover","HCAC",3,"1","Jack Woodard","Jr","INF",1,0,0,0.1,2,1,0,1,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,"-","R/R",597112,9174,8887369,"http://stats.ncaa.org/players/8887369"
2025,"Hanover","HCAC",3,"49","Braxton Garner","Jr","P",1,0,0,1,1,1,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,"-","R/R",597112,9174,8875333,"http://stats.ncaa.org/players/8875333"
2025,"Hanover","HCAC",3,"20","John Girard","Jr","P",1,1,3.18,5.2,7,5,2,1,6,0,28,24,3,0,0,0,0,1,0,0,0,2,0,101,7,4,0,1,0,2,"-","L/L",597112,9174,8893868,"http://stats.ncaa.org/players/8893868"
2025,"Hanover","HCAC",3,"18","Wyatt Colvin","Fr","P",1,0,9,2,3,3,2,0,1,0,10,10,0,0,0,1,0,0,0,0,0,0,0,28,1,3,0,0,0,0,"-","-/R",597112,9174,9171313,"http://stats.ncaa.org/players/9171313"
2025,"Hardin-Simmons","ASC",3,"21","Johnny Follett","Sr","P",2,0,0,1.2,2,0,0,0,3,0,9,8,1,0,0,0,0,1,0,1,1,0,0,34,2,0,0,0,0,0,"6-0","R/R",597293,14825,9297729,"http://stats.ncaa.org/players/9297729"
2025,"Hardin-Simmons","ASC",3,"11","Jacob Posey","Sr","P",1,1,1.5,6,5,1,1,2,3,0,26,23,2,0,0,0,2,1,0,0,0,0,0,90,6,9,1,0,0,1,"5-11","R/R",597293,14825,9297732,"http://stats.ncaa.org/players/9297732"
2025,"Hardin-Simmons","ASC",3,"19","Brady Bennett","Fr","P",2,0,0,3.2,2,0,0,0,4,0,13,13,0,1,0,0,0,0,0,0,0,0,0,39,3,3,1,0,1,2,"5-9","R/R",597293,14825,9297772,"http://stats.ncaa.org/players/9297772"
2025,"Hardin-Simmons","ASC",3,"43","Ethan Riley","Fr","P",2,0,2.45,3.2,2,3,1,1,3,0,16,14,1,0,0,0,1,1,0,1,0,0,0,55,4,3,0,0,0,2,"6-0","R/R",597293,14825,9297780,"http://stats.ncaa.org/players/9297780"
2025,"Hardin-Simmons","ASC",3,"48","Jack Kimsey","Fr","P",1,0,9,1,3,1,1,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,"6-3","R/R",597293,14825,9297786,"http://stats.ncaa.org/players/9297786"
2025,"Hardin-Simmons","ASC",3,"4","Jackson Smith","So","P",1,0,135,0.1,5,5,5,1,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,"5-10","R/R",597293,14825,9297733,"http://stats.ncaa.org/players/9297733"
2025,"Hardin-Simmons","ASC",3,"13","Alex Carte","Sr","P",1,1,4.5,6,7,5,3,3,3,0,31,23,1,1,0,0,0,2,0,0,0,3,0,96,8,6,0,1,0,2,"6-3","R/R",597293,14825,8875717,"http://stats.ncaa.org/players/8875717"
2025,"Hardin-Simmons","ASC",3,"26","Jace Martinez","So","P",2,2,6.52,9.2,12,10,7,3,5,0,46,42,3,0,0,1,1,0,0,0,0,0,1,171,9,13,0,1,0,3,"6-1","R/R",597293,14825,8873901,"http://stats.ncaa.org/players/8873901"
2025,"Hardin-Simmons","ASC",3,"10","Guy George","So","P",1,0,9,2,4,2,2,1,1,0,11,10,1,0,0,0,0,0,0,0,0,0,0,37,1,4,0,0,0,0,"5-10","R/R",597293,14825,8883142,"http://stats.ncaa.org/players/8883142"
2025,"Hardin-Simmons","ASC",3,"8","Caleb Smith","Sr","P",1,0,27,1,3,3,3,0,0,0,6,6,2,1,1,0,0,0,0,0,0,0,0,20,1,2,0,0,0,0,"6-0","R/R",597293,14825,8901399,"http://stats.ncaa.org/players/8901399"
2025,"Hartford","CNE",3,"22","Julian Rondon","So","P",1,0,0,1.1,1,0,0,0,3,0,5,5,0,0,0,0,2,0,0,3,1,0,0,0,2,0,0,0,0,0,"6-0","L/L",596977,839,8887755,"http://stats.ncaa.org/players/8887755"
2025,"Hartford","CNE",3,"16","Luke Rier","Sr","P",1,0,6.75,2.2,3,2,2,1,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,"6-0","L/L",596977,839,8874977,"http://stats.ncaa.org/players/8874977"
2025,"Hartford","CNE",3,"12","Tyler Blumetti","So","P",1,0,0,2.2,0,0,0,1,3,0,9,7,0,0,0,0,1,0,0,0,0,0,1,35,1,4,0,0,0,1,"6-2","R/R",596977,839,8883146,"http://stats.ncaa.org/players/8883146"
2025,"Hartford","CNE",3,"24","Anthony Bubba","So","P",1,1,2.25,4,3,1,1,2,4,0,18,16,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,1,"5-10","R/R",596977,839,8895319,"http://stats.ncaa.org/players/8895319"
2025,"Hartford","CNE",3,"36","Ryan Sheehy","Fr","P",1,1,9,3,3,3,3,3,4,0,16,11,2,0,0,0,0,1,0,0,0,1,0,66,4,1,0,1,0,1,"6-0","R/R",596977,839,9214477,"http://stats.ncaa.org/players/9214477"
2025,"Hartford","CNE",3,"37","Evan Gentile","Fr","P",1,0,11.57,2.1,2,3,3,2,1,0,12,9,0,0,0,0,0,0,0,0,0,1,0,48,5,1,0,0,0,0,"5-8","R/R",596977,839,9214479,"http://stats.ncaa.org/players/9214479"
2025,"Hartford","CNE",3,"32","Michael Greco","Fr","P",1,0,0,1,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"5-11","R/R",596977,839,9214471,"http://stats.ncaa.org/players/9214471"
2025,"Hendrix","SAA",3,"30","Chance Reed","Jr","P",2,0,0,2,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,3,3,0,0,15,2,2,0,0,0,0,"-","-/R",597113,30169,8889011,"http://stats.ncaa.org/players/8889011"
2025,"Hendrix","SAA",3,"8","Braxton Waller","Jr","P",2,0,2.25,4,2,1,1,1,5,0,17,15,1,0,0,1,0,1,0,0,0,0,0,29,2,5,0,0,0,0,"-","-/R",597113,30169,8875029,"http://stats.ncaa.org/players/8875029"
2025,"Hendrix","SAA",3,"9","Tucker Isbell","Jr","P",1,0,18,1,1,3,2,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"-","-/R",597113,30169,8884226,"http://stats.ncaa.org/players/8884226"
2025,"Hendrix","SAA",3,"35","Aidan Leggett","Jr","P",2,0,0,6,0,0,0,2,12,0,20,18,0,0,0,0,0,0,0,0,0,0,0,90,4,2,0,0,0,2,"-","-/L",597113,30169,8874168,"http://stats.ncaa.org/players/8874168"
2025,"Hendrix","SAA",3,"45","Nate Hirsch","Jr","P",3,0,0,2.2,0,0,0,0,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,2,"-","-/R",597113,30169,8895511,"http://stats.ncaa.org/players/8895511"
2025,"Hendrix","SAA",3,"23","Dylan Kalmus","So","P",2,2,2.7,10,7,3,3,3,18,0,40,37,0,0,0,1,0,0,0,0,0,0,0,85,3,9,2,0,0,3,"-","-/R",597113,30169,8892360,"http://stats.ncaa.org/players/8892360"
2025,"Hendrix","SAA",3,"17","JD Nichols","Jr","P",1,0,9,1,1,1,1,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,"-","-/R",597113,30169,8890594,"http://stats.ncaa.org/players/8890594"
2025,"Hendrix","SAA",3,"33","Jackson Corrigan","Sr","P",3,3,6.14,7.1,8,5,5,0,6,0,31,30,2,0,0,2,1,1,0,0,0,0,0,103,4,12,0,0,0,2,"-","R/R",597113,30169,8899827,"http://stats.ncaa.org/players/8899827"
2025,"Hendrix","SAA",3,"24","Preston Tompkins","Fr","P",1,0,13.5,2,2,3,3,3,5,0,11,8,1,1,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,2,"-","",597113,30169,9105371,"http://stats.ncaa.org/players/9105371"
2025,"Hendrix","SAA",3,"15","Cole Joyner","Fr","",1,0,0,2,0,0,0,2,3,0,8,6,0,0,0,0,0,0,0,0,0,0,0,40,2,1,1,0,0,2,"-","",597113,30169,9105351,"http://stats.ncaa.org/players/9105351"
2025,"Hendrix","SAA",3,"16","Mason Dougan","So","P",2,0,0,1.1,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,20,2,2,0,0,0,0,"-","",597113,30169,9105358,"http://stats.ncaa.org/players/9105358"
2025,"Hendrix","SAA",3,"29","Kyle Taylor","Fr","P",1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"-","",597113,30169,9105376,"http://stats.ncaa.org/players/9105376"
2025,"Hendrix","SAA",3,"40","Rowan Glover","Fr","P",3,0,9,4,7,4,4,4,3,0,23,17,0,0,0,0,0,2,0,0,0,0,0,94,4,3,0,0,0,1,"-","",597113,30169,9105382,"http://stats.ncaa.org/players/9105382"
2025,"Hendrix","SAA",3,"34","Conner Bryson","Jr","P",2,0,135,0.2,6,10,10,4,2,0,14,8,0,0,0,2,0,2,0,0,0,0,0,58,0,0,0,2,0,2,"-","",597113,30169,9105380,"http://stats.ncaa.org/players/9105380"
2025,"Hood","MAC Commonwealth",3,"32","Mason Salisbury","Jr","P",2,0,9.64,4.2,6,7,5,1,3,0,26,22,0,0,0,0,1,3,0,0,0,0,0,106,6,5,1,0,0,1,"6-0","R/R",597148,28744,8899037,"http://stats.ncaa.org/players/8899037"
2025,"Hood","MAC Commonwealth",3,"9","Mason Sawyers","So","UT",2,0,2.35,7.2,3,2,2,8,3,0,36,24,1,0,0,0,1,2,0,0,0,2,0,148,11,9,0,0,1,2,"5-11","R/R",597148,28744,9299941,"http://stats.ncaa.org/players/9299941"
2025,"Hood","MAC Commonwealth",3,"3","Tyler Knill","Fr","P",1,0,0,1,5,5,0,1,0,0,10,9,2,0,0,0,0,0,0,0,0,0,0,28,2,1,0,0,0,0,"5-7","L/L",597148,28744,9298397,"http://stats.ncaa.org/players/9298397"
2025,"Hood","MAC Commonwealth",3,"42","Mason Potter","Fr","INF",1,0,0,0.1,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,"6-4","R/R",597148,28744,9298421,"http://stats.ncaa.org/players/9298421"
2025,"Hood","MAC Commonwealth",3,"4","Tim Rio","Fr","P",1,1,11.57,2.1,6,4,3,3,2,0,17,13,0,0,0,0,1,0,0,0,0,1,0,56,2,3,0,0,0,1,"5-8","R/R",597148,28744,9298398,"http://stats.ncaa.org/players/9298398"
2025,"Hood","MAC Commonwealth",3,"13","Skylar Albright","So","P",1,1,0,5,4,3,0,2,3,0,21,16,1,0,0,0,0,0,0,0,0,3,0,60,6,5,0,1,0,1,"5-10","R/R",597148,28744,8879730,"http://stats.ncaa.org/players/8879730"
2025,"Hood","MAC Commonwealth",3,"22","Finn Scott-Daniels","Jr","P",2,2,1.29,7,2,2,1,6,7,0,32,22,0,0,0,0,2,1,0,0,0,3,0,125,11,3,0,1,0,2,"6-4","R/R",597148,28744,8881006,"http://stats.ncaa.org/players/8881006"
2025,"Hood","MAC Commonwealth",3,"6","A.J. Haines","So","INF",1,0,0,0,2,3,2,0,0,0,5,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"5-9","R/R",597148,28744,8887163,"http://stats.ncaa.org/players/8887163"
2025,"Hood","MAC Commonwealth",3,"3","Harrison Ludington","So","P",1,0,0,1,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,"5-11","R/R",597148,28744,8883701,"http://stats.ncaa.org/players/8883701"
2025,"Howard Payne","ASC",3,"27","Cody Morris","Fr","P",1,0,40.5,0.2,2,3,3,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,"6-0","R/R",597143,14825,9114054,"http://stats.ncaa.org/players/9114054"
2025,"Howard Payne","ASC",3,"13","Nader Gulamhusein","Fr","INF",1,0,0,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,"5-9","R/R",597143,14825,9114021,"http://stats.ncaa.org/players/9114021"
2025,"Howard Payne","ASC",3,"16","Wyatt Anderson","Fr","P",1,0,0,2,0,0,0,0,0,0,7,6,0,0,0,0,0,1,0,0,0,0,0,21,4,2,0,0,0,0,"5-11","R/R",597143,14825,9114028,"http://stats.ncaa.org/players/9114028"
2025,"Howard Payne","ASC",3,"22","Brian Hill","So","P",1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,"5-10","R/R",597143,14825,8889177,"http://stats.ncaa.org/players/8889177"
2025,"Howard Payne","ASC",3,"2","Bryant Chambers","Sr","P",2,2,3.27,11,12,5,4,3,9,0,53,43,0,1,0,0,1,5,0,0,0,1,1,65,13,9,1,0,0,6,"6-1","R/R",597143,14825,9113941,"http://stats.ncaa.org/players/9113941"
2025,"Howard Payne","ASC",3,"20","Kasey Swan","Fr","P",1,0,0,0.2,0,0,0,2,1,0,5,1,0,0,0,0,0,1,0,0,0,1,0,27,1,0,0,0,0,0,"6-0","R/R",597143,14825,9114037,"http://stats.ncaa.org/players/9114037"
2025,"Howard Payne","ASC",3,"3","Canon De Serf","Sr","P",1,1,54,2,11,12,12,2,1,0,20,16,3,0,2,2,0,1,0,0,0,0,1,70,2,3,0,1,0,1,"5-11","L/R",597143,14825,9113942,"http://stats.ncaa.org/players/9113942"
2025,"Howard Payne","ASC",3,"25","Jhett Long","Fr","P",1,0,0,0.1,1,2,0,4,0,0,8,4,0,0,0,0,1,0,0,0,0,0,0,32,1,0,0,0,0,0,"6-0","R/R",597143,14825,9114046,"http://stats.ncaa.org/players/9114046"
2025,"Howard Payne","ASC",3,"26","Trevor Rangel","Jr","P",2,0,4.91,3.2,3,2,2,0,4,0,15,13,1,0,0,0,1,2,0,0,0,0,0,38,0,6,0,0,0,2,"6-3","R/R",597143,14825,9114049,"http://stats.ncaa.org/players/9114049"
2025,"Howard Payne","ASC",3,"21","John Martinez","Jr","P",2,0,0,3,2,0,0,1,1,0,12,11,0,0,0,0,1,0,0,0,0,0,0,30,4,4,0,0,0,1,"5-11","R/R",597143,14825,9114041,"http://stats.ncaa.org/players/9114041"
2025,"Howard Payne","ASC",3,"37","Jake Shackelford","Sr","P",1,0,11.57,2.1,4,4,3,1,3,0,12,11,2,0,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,1,"6-2","R/R",597143,14825,8888787,"http://stats.ncaa.org/players/8888787"
2025,"Howard Payne","ASC",3,"7","Kaleb Kuligowski","Jr","P",1,0,4.5,2,0,1,1,5,3,0,12,5,0,0,0,0,0,0,1,0,0,2,0,48,2,1,0,1,0,0,"6-1","R/R",597143,14825,8893909,"http://stats.ncaa.org/players/8893909"
2025,"Howard Payne","ASC",3,"34","Daylan Bower","Jr","P",1,1,60.75,1.1,7,9,9,3,1,0,17,12,2,0,0,2,0,2,0,0,0,0,0,50,2,1,0,1,0,0,"6-1","R/R",597143,14825,8901723,"http://stats.ncaa.org/players/8901723"
2025,"Howard Payne","ASC",3,"5","Brant Wilson","So","P",1,0,20.25,1.1,7,3,3,0,1,0,11,11,1,0,0,0,1,0,0,0,0,0,0,46,3,0,0,0,0,0,"5-7","R/L",597143,14825,8899992,"http://stats.ncaa.org/players/8899992"
2025,"Huntingdon","CCS",3,"6","JB Landrum","So","P",2,2,2.53,10.2,11,3,3,2,13,0,44,40,2,0,0,1,0,1,0,0,0,1,0,164,10,6,1,1,0,2,"-","",597114,30251,8890250,"http://stats.ncaa.org/players/8890250"
2025,"Huntingdon","CCS",3,"22","Evan Clark","Sr","P",3,0,1.35,6.2,6,1,1,2,8,0,28,25,0,0,0,0,0,1,0,0,0,0,0,103,5,6,0,0,0,3,"-","L/L",597114,30251,9218218,"http://stats.ncaa.org/players/9218218"
2025,"Huntingdon","CCS",3,"32","Will Argo","So","P",1,0,0,1,0,0,0,2,2,0,6,3,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,0,0,"-","R/R",597114,30251,8887972,"http://stats.ncaa.org/players/8887972"
2025,"Huntingdon","CCS",3,"31","W. Farr","Fr","p",1,0,6.75,1.1,1,1,1,0,0,0,6,4,0,0,0,0,0,2,0,0,0,0,0,17,3,0,0,0,0,0,"-","",597114,30251,8879365,"http://stats.ncaa.org/players/8879365"
2025,"Huntingdon","CCS",3,"13","Jacob McFarling","Jr","P",3,3,1.47,18.1,11,4,3,5,20,0,76,67,1,0,0,0,1,4,0,0,0,0,0,263,24,8,2,1,0,4,"-","R/R",597114,30251,8894934,"http://stats.ncaa.org/players/8894934"
2025,"Huntingdon","CCS",3,"23","Jable Ramey","So","P",3,0,4.15,8.2,8,5,4,3,7,0,40,34,1,0,1,1,2,2,1,0,0,0,1,133,9,10,0,0,0,2,"-","L/L",597114,30251,8902599,"http://stats.ncaa.org/players/8902599"
2025,"Huntingdon","CCS",3,"26","Brent Cadenhead","Jr","",2,0,3.38,5.1,4,2,2,0,6,0,21,20,0,1,0,0,0,1,0,0,0,0,0,63,6,3,0,1,0,2,"-","",597114,30251,9218219,"http://stats.ncaa.org/players/9218219"
2025,"Huntingdon","CCS",3,"57","Killean Blackmon","Fr","",2,0,3.86,2.1,4,3,1,1,3,0,15,13,1,0,0,0,0,1,0,0,0,0,0,39,4,0,0,0,0,0,"-","",597114,30251,9218268,"http://stats.ncaa.org/players/9218268"
2025,"Huntingdon","CCS",3,"10","Parker Szush","Jr","P",2,2,15.88,5.2,12,10,10,3,7,0,31,27,4,2,0,1,1,1,0,0,0,0,0,119,6,2,0,0,0,0,"-","",597114,30251,9218215,"http://stats.ncaa.org/players/9218215"
2025,"Immaculata","Atlantic East",3,"17","John Fitzpatrick","So","P",1,1,12,3,4,4,4,2,3,0,17,13,0,1,0,0,2,1,0,0,0,1,0,0,1,5,0,0,0,2,"-","",597302,30233,8890162,"http://stats.ncaa.org/players/8890162"
2025,"Immaculata","Atlantic East",3,"32","Matt Rowles","Sr","P",1,0,18,1,2,2,2,1,1,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,"-","",597302,30233,8884493,"http://stats.ncaa.org/players/8884493"
2025,"Immaculata","Atlantic East",3,"3","Nick Matteo","So","P",1,0,5.4,1.2,2,1,1,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,"5-11","R/R",597302,30233,8874342,"http://stats.ncaa.org/players/8874342"
2025,"Immaculata","Atlantic East",3,"35","Alex LePage","So","P",1,1,11.25,4,9,6,5,1,7,0,25,22,3,1,0,0,0,1,0,0,0,1,0,0,4,1,0,1,0,4,"-","",597302,30233,8896092,"http://stats.ncaa.org/players/8896092"
2025,"Immaculata","Atlantic East",3,"22","Derek Andrada","Sr","P",1,0,0,1,1,0,0,2,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,"-","",597302,30233,9109483,"http://stats.ncaa.org/players/9109483"
2025,"Immaculata","Atlantic East",3,"23","Jordan Silvestri","So","P",1,0,10.8,3.1,5,5,4,0,2,0,17,16,2,0,0,1,0,1,0,0,0,0,0,0,3,5,0,1,0,0,"-","",597302,30233,9109745,"http://stats.ncaa.org/players/9109745"
2025,"Immaculata","Atlantic East",3,"4","Aidan Jackson","Jr","OF",1,0,13.5,2,4,3,3,2,1,0,12,9,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,1,"5-8","R/R",597302,30233,9109695,"http://stats.ncaa.org/players/9109695"
2025,"Ithaca","Liberty League",3,"12","Colin Leyner","Sr","P",1,1,3,6,3,2,2,2,6,0,24,19,0,0,0,1,1,2,0,0,0,0,1,88,6,5,1,0,0,2,"-","",597303,24197,8895486,"http://stats.ncaa.org/players/8895486"
2025,"Johns Hopkins","Centennial",3,"29","Ryan Anderson","Jr","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"6-3","-/R",597307,9683,8887033,"http://stats.ncaa.org/players/8887033"
2025,"Johns Hopkins","Centennial",3,"23","Matt Savedoff","Sr","P",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"6-0","R/R",597307,9683,8890457,"http://stats.ncaa.org/players/8890457"
2025,"Johns Hopkins","Centennial",3,"21","William Boneno","Jr","P",1,0,4.5,2,1,1,1,2,4,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"6-1","-/R",597307,9683,8891688,"http://stats.ncaa.org/players/8891688"
2025,"Johns Hopkins","Centennial",3,"13","Kieren Collins","Sr","P",1,1,0,5,3,2,0,1,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,5,10,1,0,0,0,"6-1","-/R",597307,9683,9107964,"http://stats.ncaa.org/players/9107964"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"54","Ben Van Nes","Jr","P",2,0,0,4.2,2,1,0,3,7,0,21,18,0,0,0,0,2,0,2,3,3,0,0,70,2,5,1,0,0,1,"6-2","R/R",597309,873,8874684,"http://stats.ncaa.org/players/8874684"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"45","Reece Omodio","So","P",1,0,0,0.2,1,5,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,"6-6","R/R",597309,873,8881282,"http://stats.ncaa.org/players/8881282"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"18","Logan Lockhart","Jr","OF",1,0,13.5,1.1,2,2,2,1,0,0,9,7,0,0,0,0,1,1,0,2,2,0,0,39,3,1,0,0,0,0,"6-1","R/R",597309,873,8884556,"http://stats.ncaa.org/players/8884556"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"4","Eric Sheppard","So","P",1,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,"6-0","R/R",597309,873,8895666,"http://stats.ncaa.org/players/8895666"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"24","Jacob Davis","Sr","P",1,1,13.5,3.1,8,7,5,2,3,0,22,18,0,1,0,0,0,1,0,0,0,1,0,77,5,1,0,1,0,0,"6-1","R/R",597309,873,8898494,"http://stats.ncaa.org/players/8898494"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"12","Robert Ahlgren","So","P",1,1,6,6,8,4,4,1,3,0,27,25,2,0,0,0,0,0,0,0,0,1,0,82,9,6,0,1,0,2,"6-2","R/R",597309,873,8890649,"http://stats.ncaa.org/players/8890649"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"8","Chase Cummins","Sr","P",1,1,6.75,4,6,3,3,0,3,0,17,17,1,0,0,1,2,0,0,0,0,0,0,54,3,5,0,0,0,0,"6-2","R/R",597309,873,8899778,"http://stats.ncaa.org/players/8899778"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"32","Owen Schihl","So","P",1,0,54,0.2,4,4,4,1,1,0,7,6,1,0,0,1,0,0,0,0,0,0,0,28,0,1,0,0,0,0,"6-0","R/R",597309,873,8901206,"http://stats.ncaa.org/players/8901206"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"29","Wyatt Ruppenthal","Fr","P",1,0,0,1,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,"6-2","R/R",597309,873,9215260,"http://stats.ncaa.org/players/9215260"
2025,"Kalamazoo","Michigan Intercol. Ath. Assn.",3,"21","Steven Shelton","Sr","P",1,0,0,2,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,28,3,1,0,0,0,0,"6-3","R/R",597309,873,9215195,"http://stats.ncaa.org/players/9215195"
2025,"Kean","NJAC",3,"39","Lucas White","Fr","P",1,0,3,3,2,1,1,1,4,0,12,11,0,0,0,0,0,0,0,2,1,0,0,44,3,2,0,0,0,2,"5-9","R/R",597310,891,9114713,"http://stats.ncaa.org/players/9114713"
2025,"Kean","NJAC",3,"22","Jason Gilman","Sr","P",2,1,1.59,11.1,6,2,2,4,18,0,42,38,2,0,0,0,0,0,0,1,0,0,0,186,4,10,2,0,0,6,"6-2","L/L",597310,891,8886842,"http://stats.ncaa.org/players/8886842"
2025,"Kean","NJAC",3,"29","Nick Rappa","Jr","P",1,0,0,0,2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"5-10","R/R",597310,891,8881063,"http://stats.ncaa.org/players/8881063"
2025,"Kean","NJAC",3,"36","Cal Chase","So","UT",1,0,0,2,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,29,2,1,0,0,1,2,"6-0","R/R",597310,891,9114708,"http://stats.ncaa.org/players/9114708"
2025,"Kean","NJAC",3,"41","Jason Basilicata","So","P",2,0,0,6.2,5,0,0,1,8,0,26,24,0,0,0,0,1,0,0,2,1,1,0,93,4,8,1,0,1,4,"6-2","R/R",597310,891,9114673,"http://stats.ncaa.org/players/9114673"
2025,"Kean","NJAC",3,"9","Rob Salvatore","Sr","P",2,2,3.38,10.2,10,4,4,2,8,0,44,40,0,0,0,2,0,2,0,0,0,0,0,143,13,9,1,0,0,0,"6-2","L/L",597310,891,8884687,"http://stats.ncaa.org/players/8884687"
2025,"Kean","NJAC",3,"4","Mikal Goods-Minor","Sr","P",1,1,3.86,2.1,3,4,1,3,5,0,14,10,1,0,0,0,1,0,0,0,0,1,0,53,0,2,0,0,0,2,"6-1","L/L",597310,891,8893495,"http://stats.ncaa.org/players/8893495"
2025,"La Verne","SCIAC",3,"7","Corbin Duffield","Fr","P",1,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,"5-11","R/R",597315,910,9297246,"http://stats.ncaa.org/players/9297246"
2025,"La Verne","SCIAC",3,"47","Austin Klopfenstein","Sr","P",3,0,12,3,4,4,4,5,1,0,19,13,0,0,0,0,0,1,0,0,0,0,0,45,4,4,0,0,1,0,"6-3","R/R",597315,910,9297233,"http://stats.ncaa.org/players/9297233"
2025,"La Verne","SCIAC",3,"1","Justin McFadden","Jr","P",1,0,0,3.2,0,0,0,0,1,0,12,11,0,0,0,0,0,1,0,0,0,0,0,22,8,2,0,0,0,0,"6-0","R/R",597315,910,9297263,"http://stats.ncaa.org/players/9297263"
